"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"184";"c2118j";"1000000521";"1000000168";"72";"318";"26248";"68";"432";"0.1574074";"0.071727626";"12";"12";"1.0";"2285889.5";"6";"1";"1000000243";"143";"46.99188";"34.420086";"59.34853";"128";"0"
"185";"Xandren";"1000000188";"1000000101";"49";"50";"17102";"46";"157";"0.29299363";"0.15671244";"5";"18";"0.2777778";"3508362.2";"0";"18";"1000000159";"10";"28.156752";"14.110955";"166.52956";"0";"1"
"186";"GodsAscendance";"1000000155";"1000000082";"27";"46";"741";"26";"4";"6.5";"0.34362307";"1";"0";"1.0";"8.0971664E7";"0";"0";"1000000155";"0";"2.8249583";"0.0";"0.090640664";"0";"0"
"187";"Cobalt915";"1000000119";"1000000046";"15";"60";"1049";"15";"19";"0.7894737";"0.16677195";"2";"1";"2.0";"5.7197336E7";"0";"0";"1000000119";"0";"3.419758";"0.0";"1.0656333";"0";"0"
"188";"W1LDC4T38";"1000000065";"1000000024";"15";"26";"667";"13";"7";"1.8571428";"0.3314917";"0";"2";"0.0";"8.9955024E7";"0";"0";"1000000065";"0";"2.0499585";"0.0";"0.0";"0";"0"
"189";"theyhatenyy_";"1000000020";"1000000016";"11";"0";"9378";"11";"148";"0.074324325";"0.0845558";"3";"11";"0.27272728";"6397952.5";"3";"0";"1000000011";"0";"16.783705";"2.8558166";"27.05947";"6";"0"
"190";"fellefelle";"985505316";"985344450";"89872";"79721";"4129613";"65410";"67728";"0.9657749";"0.24032786";"2282";"4131";"0.55240864";"14318.61";"13449";"9550";"985463086";"9594";"8517.391";"3019.4683";"18292.16";"6036";"3601"
"191";"ReaITimeBotz";"2194693378";"1194693712";"1000000005";"164";"1894";"1000000005";"504";"1984127.0";"0.45416668";"5";"2";"2.5";"6.9525656E7";"0";"1268435533";"926257845";"0";"1.2100238";"0.0";"7.8444552";"0";"0"
"192";"whathapnd2urface";"900376354";"900329294";"22747";"31911";"2413984";"19278";"27602";"0.6984277";"0.17251423";"919";"2462";"0.37327376";"22379.016";"365";"3700";"900365952";"5621";"4033.2185";"2947.4807";"24472.428";"226";"490"
"193";"Wild-man-666";"900319366";"900291262";"10777";"18804";"1895429";"-99990471";"-99983293";"-9.9990472E7";"0.20416886";"551";"1132";"0.4867491";"28499.703";"400";"168";"900318039";"467";"2931.2708";"2444.521";"2318.006";"292";"0"
"194";"Derenoth";"900183796";"1200086757";"-99940521";"-99956327";"3020858";"56158";"27898";"2.012976";"0.1990881";"1702";"2622";"0.64912283";"17879.367";"3337";"6608";"900165107";"6081";"4357.0415";"1890.7054";"48087.67";"1245";"1418"
"195";"Xl-Luckz-lX";"816679798";"816540109";"125388";"67076";"2881450";"123222";"35390";"3.481831";"0.3734085";"2979";"1861";"1.6007522";"17005.6";"21862";"53533";"816592205";"9082";"3427.2908";"460.75565";"19388.793";"1654";"1462"
"196";"xScoreHD";"872593";"507129";"360291";"6848";"516696";"208961";"3943";"52.995434";"0.17011005";"258";"568";"0.45422536";"101.32763";"1311";"-800465380";"801336062";"1";"906.20276";"48.810528";"2148.0652";"242";"357"
"197";"agix";"401657447";"300541984";"300892852";"-99716175";"7239725";"0";"0";"0.0";"0.24845178";"3618";"7639";"0.4736222";"3328.7793";"16504";"-399167411";"800755019";"43192";"10786.365";"3182.6663";"33363.688";"3316";"6827"
"198";"ReXCiTyMoDz-";"1600000460";"800000195";"800000036";"236";"5016";"44000034";"28";"1571429.8";"0.091307715";"3";"4";"0.75";"1.9138762E7";"0";"800000051";"800000409";"0";"8.536784";"0.35020956";"78.8747";"0";"0"
"199";"astrophycisien";"755264307";"251800655";"251736256";"251741901";"4875050";"72456";"60872";"1.190301";"0.19460887";"2072";"3934";"0.52669036";"9295.465";"6012";"25876";"755210484";"14728";"9766.996";"2103.2925";"49126.617";"5120";"2087"
"200";"Senryu_91";"731635964";"731393784";"114730";"145322";"6300238";"106416";"64328";"1.6542718";"0.20790896";"3030";"4574";"0.6624399";"6967.698";"13205";"20510";"731540682";"50319";"11097.909";"4085.457";"72883.625";"3969";"7279"
