"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"58";"TRUEX1965";"847756";"231148";"155960";"471234";"16037501";"139536";"64078";"2.177596";"0.1375443";"8756";"7610";"1.1505914";"3.1716511";"466";"74187";"470392";"225206";"8572.29";"3585.2288";"283456.7";"7357";"70148"
"59";"Greystar99";"905971";"402905";"174691";"377849";"20490222";"157338";"202752";"0.77601206";"0.18919434";"8650";"14024";"0.6167998";"2.6528878";"34377";"15452";"711545";"111073";"34626.555";"17241.004";"131001.01";"11585";"21939"
"60";"Carlos512";"1136264";"441136";"350457";"407037";"23736486";"314155";"245833";"1.2779204";"0.21724";"8649";"13509";"0.64023983";"2.872196";"15488";"28389";"1071758";"10509";"41569.055";"20845.021";"300761.53";"6761";"3359"
"61";"alcalu";"542838";"115029";"38476";"399768";"15945095";"35193";"54933";"0.64065313";"0.17523654";"8611";"12415";"0.6935965";"2.042652";"4708";"4701";"256759";"260306";"8273.787";"2342.1814";"28116.61";"886";"15478"
"62";"douthink22";"38690";"28";"18";"38656";"6472507";"18";"116";"0.15517241";"0.14909703";"8557";"10217";"0.83752567";"0.35865545";"0";"0";"38539";"151";"13.509752";"1.412687";"14.277574";"0";"0"
"63";"ElectricOrange";"909931";"500171";"115642";"323645";"12943616";"102264";"128671";"0.79477113";"0.17083931";"8556";"5642";"1.5164835";"4.2179756";"5939";"95622";"524410";"256255";"17005.045";"9510.932";"183184.67";"6438";"21267"
"64";"RIDIKK-Q8";"1128426";"506834";"194024";"472103";"13824887";"181120";"115871";"1.5631176";"0.1838358";"8552";"7635";"1.1201048";"4.897368";"24689";"72675";"865449";"127113";"19815.04";"8663.153";"107356.73";"13147";"25353"
"65";"JayDavis";"680291";"338235";"121831";"229329";"9133446";"113057";"83662";"1.3513542";"0.22788008";"8536";"3715";"2.297712";"4.46901";"118";"4329";"66658";"605088";"15471.263";"9100.57";"115757.65";"1194";"2904"
"66";"burnhawk";"41473";"0";"0";"41474";"6319043";"0";"5";"0.0";"0.0";"8521";"9499";"0.8970418";"0.39379063";"0";"0";"40099";"1374";"0.06754138";"0.0";"0.0";"0";"0"
"67";"ADDICT_07";"1036298";"330526";"283186";"469302";"22517071";"265079";"156931";"1.6891437";"0.13248393";"8485";"9815";"0.86449313";"2.7613661";"27201";"27782";"911657";"51568";"25295.754";"6036.884";"566298.9";"6382";"11708"
"68";"britdog";"748049";"218076";"230647";"356795";"23430285";"183336";"157869";"1.1613173";"0.2004924";"8431";"13169";"0.64021564";"1.9155953";"4194";"89559";"635194";"13708";"32756.021";"25080.484";"41055.133";"2755";"2639"
"69";"zikenyade";"1042481";"285197";"345002";"438132";"26835321";"321314";"161691";"1.9872102";"0.1292804";"8311";"11622";"0.7151093";"2.3308408";"2006";"27851";"767602";"223202";"25826.057";"8966.337";"906511.44";"11575";"10245"
"70";"PHEASANTSLAYER";"962659";"350706";"242816";"419634";"18588879";"214052";"159195";"1.34459";"0.19884263";"8142";"6412";"1.2698066";"3.1072094";"16296";"42389";"851731";"33492";"30885.236";"18891.506";"201426.89";"7769";"10982"
"71";"umuskill";"880109";"297849";"140031";"476086";"12495322";"126711";"86452";"1.4656804";"0.19295847";"8139";"6289";"1.2941644";"4.2261047";"374";"12592";"845041";"10685";"18240.973";"12741.357";"178733.36";"332";"11085"
