"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"48";"NinjaGerry86";"2000058930";"1000029147";"1000014188";"18016";"1369299";"1000012767";"14873";"67236.79";"0.22009324";"489";"1011";"0.48367953";"87638.664";"2891";"257";"2000051625";"1343";"3816.1746";"1393.2693";"9582.244";"283";"2531"
"49";"Alenchik";"2000576049";"1000560723";"1000012664";"7541";"1101364";"1000012278";"17940";"55742.047";"0.18598646";"310";"1989";"0.15585722";"108987.19";"1846";"2000000730";"571713";"1298";"1963.5043";"351.6478";"2989.7441";"291";"171"
"50";"BlueHazard1988";"2000051754";"1000024384";"1000010405";"21812";"2359916";"1000009521";"21350";"46838.855";"0.17508666";"790";"1585";"0.4984227";"50850.582";"1125";"2000001026";"44666";"1884";"3393.6282";"2199.5603";"8420.285";"701";"2352"
"51";"A2A-GENERAL-LIAM";"12233112";"67361";"12163724";"2038";"1142146";"1744409";"38";"45905.5";"0.58415407";"53";"14";"3.7857144";"642.63824";"0";"611";"12232501";"0";"7.38406";"2.3742568";"80.93261";"0";"0"
"52";"xXTheLastJedi";"2000116497";"1000030424";"1000045555";"43886";"2658657";"1000042723";"25489";"39234.29";"0.1586993";"878";"1927";"0.4556305";"45138.2";"3673";"2000000054";"108065";"1887";"3912.7827";"1210.0105";"59595.484";"961";"1857"
"53";"GnarlyRevenge";"1415767";"299744";"1116009";"17";"2065065";"1100040";"33";"33334.547";"0.17297111";"1";"4";"0.25";"41.134792";"0";"0";"1415767";"0";"7.9170237";"0.6349164";"25.564255";"0";"0"
"54";"bubilu70";"250023";"250000";"0";"23";"32";"100000";"3";"33333.332";"0.0";"0";"0";"0.0";"468793.1";"0";"250023";"0";"0";"0.010974291";"0.0";"1.6318809";"0";"0"
"55";"xMyHappyEnding";"1000146";"41";"1000108";"8";"9610";"1000092";"33";"30305.818";"0.12351406";"2";"9";"0.22222222";"6244.4077";"16";"0";"1000130";"0";"7.1317873";"0.2817739";"93.25478";"0";"0"
"56";"CryptoModz";"400000150";"200000036";"200000081";"49";"6617";"2000075";"75";"26667.666";"0.17328244";"1";"15";"0.06666667";"3627022.8";"0";"400000047";"84";"12";"14.154093";"0.14637147";"14.791484";"3";"4"
"57";"The_Gemm";"411547";"273047";"136275";"2311";"61955";"26191";"-567";"26191.0";"0.20810226";"123";"64";"1.921875";"398.56055";"129";"418";"410819";"0";"124.52936";"7.0043535";"873.26746";"181";"0"
"58";"AbortionBabies";"317068717";"306835769";"10230447";"2772";"107229";"15616676";"666";"23448.463";"0.17899959";"134";"133";"1.0075188";"177415.83";"317058882";"0";"9765";"0";"200.27628";"2.2315547";"1104.2179";"70";"0"
"59";"The911Joke";"191044";"95614";"95384";"50";"4590";"560046";"25";"22401.84";"0.10613086";"4";"6";"0.6666667";"2497.3071";"0";"0";"191044";"0";"5.9810147";"0.19968845";"113.87831";"0";"0"
"60";"IISLiM_SHaDYIl";"20090";"0";"20000";"90";"291";"20000";"0";"20000.0";"0.0";"3";"1";"3.0";"4142.268";"0";"0";"20090";"0";"0.6944994";"0.0";"0.0";"0";"0"
"61";"xLegendSura_";"9000811808";"9000806856";"1752";"3560";"74224";"9015175";"591";"15254.104";"0.297135";"405";"89";"4.550562";"7275931.0";"32";"990000093";"-999189564";"1000000663";"118.32196";"10.51363";"436.97357";"8010000383";"201"
"62";"zidily";"130507";"96651";"28958";"4900";"406125";"28957";"2";"14478.5";"0.49186158";"324";"4";"81.0";"19.280813";"0";"0";"127683";"2824";"Infinity";"12.575769";"98.15379";"0";"0"
"63";"LastHawker";"1275562";"1275175";"139";"255";"7536";"1100134";"82";"13416.269";"0.14155449";"9";"13";"0.6923077";"10155.748";"0";"0";"1275556";"0";"12.310456";"3.3921227";"27.36586";"0";"6"
"64";"GetGoodAsapNoob";"2000588718";"2000000975";"587648";"155";"7578";"680259";"51";"13338.412";"0.10811315";"5";"12";"0.41666666";"1.5839973E7";"0";"0";"2000588718";"0";"10.096149";"0.43231758";"201.80072";"0";"0"
"65";"Unicorn_Gundam19";"40005047";"20000849";"20002455";"1923";"244564";"20002354";"1615";"12385.358";"0.9904348";"50";"247";"0.20242915";"9814.621";"320";"1";"40004472";"78";"228.23633";"9.439512";"5107.025";"176";"0"
"66";"Voting24";"10078";"0";"10000";"79";"1466";"10000";"1";"10000.0";"0.63114756";"1";"1";"1.0";"412.46933";"0";"10078";"0";"0";"1.1799254";"0.0";"0.0";"0";"0"
"67";"TartineMasquee";"13000965750";"13000959913";"3382";"3140";"171871";"705691566";"75505";"9346.289";"0.14710763";"288";"205";"1.404878";"4538625.0";"143";"13000660430";"305041";"74";"318.84268";"17.667067";"3934.084";"0";"62"
"68";"KingRaupi";"1249199";"551054";"697991";"226";"787";"697991";"76";"9184.092";"0.19799499";"3";"2";"1.5";"95237.53";"14";"1";"1249184";"0";"2.2169247";"0.0";"0.0";"0";"0"
"69";"radu283";"1000357";"1000086";"204";"88";"9905";"1000199";"130";"7693.8384";"0.14942043";"4";"28";"0.14285715";"6059.7095";"46";"0";"1000299";"0";"19.684685";"1.2078891";"145.49678";"12";"0"
"70";"Rhys__2k5";"276923";"275424";"977";"659";"39102";"3705885";"490";"7563.031";"0.9971769";"16";"32";"0.5";"424.92404";"244";"108";"276284";"22";"85.301735";"5.979253";"444.57748";"204";"61"
"71";"lIBladeIl";"810557";"800253";"10045";"278";"11459";"510115";"71";"7184.7183";"4.022918";"8";"11";"0.72727275";"4244.124";"59";"0";"810498";"0";"10.63433";"0.023655329";"20.693203";"0";"0"
"72";"UnknownToIiF3";"1000001069";"1000000449";"266";"444";"29337";"1000256";"144";"6946.222";"0.15917309";"18";"27";"0.6666667";"2045201.1";"2";"0";"1000001067";"0";"40.35912";"5.19053";"484.79416";"0";"0"
"73";"AgUu_-";"2041311";"2000191";"40968";"158";"3014";"200011";"29";"6896.931";"0.16140051";"5";"5";"1.0";"40636.582";"0";"0";"2041311";"0";"5.5018587";"0.010581153";"16.221067";"0";"0"
"74";"RiceTheMascot";"2000859";"1000184";"1000335";"351";"20353";"1000311";"148";"6758.858";"0.16760494";"6";"10";"0.6";"5898.4688";"0";"0";"2000859";"0";"35.69214";"6.167593";"418.73175";"0";"0"
"75";"YaBoySheckless";"811134";"405061";"400325";"5773";"70445";"600311";"94";"6386.287";"0.21048063";"192";"6";"32.0";"690.8658";"0";"800115";"6527";"4492";"35.97965";"2.1163511";"145.03136";"0";"0"
"76";"EpicCloudz";"1451081";"1050850";"400069";"194";"8487";"400068";"68";"5883.353";"0.14371258";"11";"10";"1.1";"10258.614";"0";"0";"1451081";"0";"8.789954";"0.04570778";"11.081171";"0";"0"
"77";"killaboi_1";"179171253";"132752";"178995066";"61610";"2955496";"178994031";"30897";"5793.2495";"0.1988245";"1619";"2796";"0.5790415";"3637.3845";"178964174";"24137";"166057";"13000";"5037.241";"773.4942";"15318.011";"740";"3145"
"78";"I3UI2IED";"7501951";"1353";"7499400";"1634";"391811";"7499327";"1458";"5143.5713";"0.15410914";"66";"497";"0.13279678";"1148.8118";"370";"172";"7501307";"63";"232.63948";"25.977858";"1582.9667";"27";"12"
