"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"164";"dur_ess";"400480";"78647";"27524";"296669";"11586095";"25543";"7617";"3.35342";"0.28561252";"6434";"7748";"0.83040786";"2.0739343";"15";"28749";"223895";"116342";"3635.4175";"1510.6188";"47826.02";"1061";"30418"
"165";"wahlsaint-5";"900025";"522152";"157983";"249601";"11848862";"139873";"156993";"0.89095056";"0.24028221";"4691";"8061";"0.58193773";"4.557526";"48778";"20514";"752458";"32311";"24181.326";"13148.504";"107475.836";"15578";"30386"
"166";"blackdani";"841627";"300543";"194413";"377863";"14365442";"179142";"138110";"1.2970965";"0.18065958";"7375";"8409";"0.8770365";"3.5152152";"30617";"20384";"576633";"182817";"16396.469";"5601.748";"261233.61";"794";"30382"
"167";"mfranklin1";"183435";"71244";"51228";"66374";"4035943";"44320";"44740";"0.99061245";"0.18264477";"1237";"2077";"0.5955705";"2.7270205";"4128";"8067";"131331";"7606";"5643.863";"10567.356";"26068.748";"1939";"30364"
"168";"MARINOS14";"483277";"106479";"159353";"222282";"12790221";"143779";"42235";"3.4042618";"0.15394068";"3910";"4156";"0.9408085";"2.267093";"0";"69131";"332665";"38891";"15493.507";"4110.584";"270312.94";"12300";"30290"
"169";"xTheJoex";"888651";"318066";"240590";"365162";"13393595";"223687";"110248";"2.0289438";"0.26340106";"6186";"5493";"1.1261606";"3.9809372";"16048";"19682";"799311";"15358";"22495.6";"5279.105";"180689.38";"7965";"30287"
"170";"Perretemon";"571746";"213472";"173325";"206828";"8474476";"155266";"96582";"1.6076081";"0.18298146";"3405";"3800";"0.89605266";"4.0480094";"13027";"34375";"434366";"50306";"16698.822";"4553.2056";"100327.836";"9439";"30233"
"171";"DeafQuaker93";"823407";"300625524";"-99917246";"-99871197";"10098656";"66985";"80332";"0.833852";"0.12956424";"2725";"5059";"0.538644";"4.8921776";"271";"5105";"764848";"22016";"12901.67";"13162.598";"90774.66";"956";"30211"
"172";"LIRICO27";"189182";"72636";"55461";"63852";"3263806";"44927";"32775";"1.3707705";"0.19840957";"1863";"2089";"0.8918143";"3.477817";"647";"40435";"59708";"36750";"4187.2485";"2947.9617";"35130.312";"21464";"30178"
"173";"daf1";"374290";"139611";"125795";"123513";"6203525";"116238";"61847";"1.8794445";"0.24430585";"2898";"5474";"0.5294118";"3.620103";"16285";"29534";"274287";"17372";"9027.073";"2922.5127";"113887.195";"6799";"30013"
"174";"burnoutn9";"813095";"300651526";"-99927887";"-99903020";"7386998";"56227";"66762";"0.84220064";"0.2701159";"2361";"5034";"0.46901074";"6.604266";"2937";"10908";"742220";"21895";"18661.568";"6968.403";"24850.723";"5131";"30004"
"175";"luist1975";"88805";"41975";"27253";"21205";"2046407";"21597";"19330";"1.1172788";"0.16509326";"845";"1077";"0.7845868";"2.603734";"112";"1821";"42114";"13356";"2759.0952";"2661.4983";"16545.846";"1430";"29972"
"176";"paranaense2";"122117";"41033";"52939";"30321";"2825055";"33103";"19526";"1.6953293";"0.23381062";"814";"1267";"0.6424625";"2.593585";"5";"344";"87948";"3712";"9235.231";"2114.603";"2608.1506";"151";"29957"
"177";"GingerAfro";"152938";"51141";"41748";"61693";"2999182";"33845";"14011";"2.415602";"0.23417278";"1493";"1357";"1.100221";"3.0595942";"0";"10079";"51060";"58171";"5040.572";"6207.3623";"1776.8601";"3705";"29923"
"178";"KING_OF_WOLVES";"293578";"134616";"57487";"104260";"4704158";"49936";"42739";"1.1683942";"0.17787653";"2038";"2470";"0.8251012";"3.7444916";"214";"49003";"129032";"62354";"5880.174";"2813.4888";"79437.06";"23064";"29911"
"179";"the_kazuya-d0gz";"592468";"225408";"185547";"205659";"9872289";"168877";"114507";"1.4748181";"0.26029778";"4344";"8344";"0.5206136";"3.600794";"36409";"31120";"438410";"40330";"23204.104";"4780.9326";"84429.195";"16474";"29725"
"180";"RapPT";"253363";"133169";"54689";"70913";"3802109";"46173";"45124";"1.023247";"0.2033186";"1918";"2242";"0.85548615";"3.9982493";"4490";"15722";"164271";"35483";"5868.2295";"3264.7627";"48873.82";"3674";"29723"
"181";"zoepie";"263800";"93654";"82916";"92678";"4319093";"74262";"33694";"2.2040126";"0.1883275";"2049";"1703";"1.2031709";"3.6646583";"465";"30717";"145506";"42338";"4321.2236";"2986.7854";"83258.08";"15156";"29618"
"182";"Fippr";"350415";"138234";"98434";"124300";"4754461";"86516";"51628";"1.6757573";"0.20459495";"2429";"2457";"0.988604";"4.4221416";"11389";"49496";"217998";"37506";"7098.3916";"3994.1729";"65868.38";"4501";"29525"
"183";"maxilterribile";"251958";"145390";"52704";"58515";"6001762";"43000";"59314";"0.7249553";"0.18502107";"1835";"3940";"0.46573603";"2.5188403";"292";"6836";"192110";"19950";"11622.16";"3210.6943";"68034.984";"3349";"29421"
"184";"Ace-Jury";"417211";"144815";"117519";"162227";"7052564";"105211";"52240";"2.013993";"0.18859321";"3215";"3329";"0.96575546";"3.549441";"1612";"30520";"233348";"96640";"7162.927";"4223.1562";"159509.7";"25706";"29385"
"185";"DDs4Me";"230585";"105723";"62521";"67903";"6021525";"46927";"49242";"0.9529873";"0.20014298";"2310";"3819";"0.6048704";"2.2976074";"457";"18317";"127166";"43561";"12425.332";"5955.493";"28650.582";"11840";"29244"
"186";"FREAKOUTSKI";"288839";"113400";"63710";"115606";"6358031";"52620";"57918";"0.9085258";"0.17386584";"2735";"3975";"0.6880503";"2.7257402";"84";"42742";"158542";"54717";"7354.9497";"7994.6567";"93948.72";"3526";"29228"
"187";"BigFitch1012";"550282";"173001";"171507";"221016";"9005594";"159567";"67015";"2.381064";"0.19556637";"4135";"5785";"0.7147796";"3.6662679";"13702";"51046";"292462";"153063";"7186.232";"1795.8706";"312565.97";"10861";"29148"
"188";"forgetluck";"238071";"85604";"57630";"98030";"4111485";"51535";"32260";"1.5974891";"0.19873498";"1851";"1603";"1.1547099";"3.4742339";"309";"13565";"115945";"76745";"4682.8066";"4020.0962";"99270.734";"2461";"29046"
"189";"Teballos";"279413";"101448";"77187";"104951";"4696247";"65718";"45388";"1.4479158";"0.17656083";"2093";"2148";"0.9743948";"3.5698252";"7276";"107316";"99426";"28926";"7287.5923";"2513.9827";"71572.92";"7429";"29040"
"190";"C51A18";"153640";"83123";"39031";"35636";"2812228";"31106";"31197";"0.99708307";"0.18164945";"1202";"1399";"0.85918516";"3.2779706";"194";"15293";"89231";"18168";"5142.146";"3165.9922";"28044.088";"1732";"29022"
"191";"nicole493";"292206";"28746";"14974";"250866";"9076487";"14055";"9385";"1.4976026";"0.1479046";"5337";"6664";"0.80087036";"1.931624";"431";"2996";"138375";"120864";"1531.6401";"715.9938";"47661.58";"547";"28993"
"192";"Xx_MAATREX_xX";"558487";"277203";"116180";"196999";"11399172";"110740";"84302";"1.3136106";"0.18424945";"4647";"11498";"0.40415725";"2.9396188";"19888";"18809";"431877";"55893";"14764.921";"1915.3939";"55890.13";"3030";"28990"
"193";"juanjo206";"87706";"28180";"26859";"35988";"2708038";"19243";"25291";"0.76086354";"0.14516388";"879";"1664";"0.5282452";"1.9432372";"31";"10326";"30467";"14013";"4480.3374";"2740.0078";"4156.5083";"3951";"28918"
"194";"recruit_killer";"41739";"2088";"19877";"20178";"492577";"14800";"2580";"5.736434";"0.2642778";"273";"127";"2.1496062";"5.08416";"1454";"2196";"2367";"2249";"404.25253";"146.72362";"15072.794";"4581";"28892"
"195";"megu2008";"79350";"7362";"30485";"42273";"2032208";"26486";"7826";"3.3843598";"0.23130609";"636";"897";"0.7090301";"2.342772";"0";"5320";"36820";"7928";"1480.6626";"512.4872";"52224.535";"402";"28880"
"196";"schnzrs";"314370";"133383";"93889";"96692";"4174653";"85481";"56820";"1.5044174";"0.20914917";"1928";"3056";"0.6308901";"4.518268";"32698";"11838";"185759";"30453";"7771.6997";"1451.0448";"60803.85";"24748";"28874"
"197";"various_artists";"276525";"119851";"69563";"93126";"6887926";"60455";"39405";"1.5341961";"0.12913196";"2977";"3801";"0.7832149";"2.4087803";"189";"4020";"160358";"82601";"11004.024";"13731.866";"103790.73";"500";"28857"
"198";"doclab34";"431538";"184420";"60936";"197187";"7455806";"53318";"50871";"1.048102";"0.20530973";"3702";"4702";"0.78732455";"3.4727676";"4901";"9169";"293269";"92885";"9115.584";"5542.846";"39637.336";"2535";"28779"
"199";"T-REX-iV_";"281011";"68147";"44411";"177430";"6263243";"41768";"14425";"2.8955286";"0.20771539";"3190";"5058";"0.6306841";"2.6920016";"30585";"2309";"149728";"69148";"3056.0276";"603.61346";"63594.086";"508";"28733"
"200";"ronnow";"132991";"56440";"39990";"39590";"3629400";"33792";"27312";"1.2372583";"0.18991023";"1589";"3854";"0.41229892";"2.1985617";"174";"5094";"58854";"37873";"4684.2104";"2656.7344";"50396.945";"2311";"28685"
