"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"79";"PwNzOr123";"1817";"532";"1";"1590";"1530";"1";"14";"0.071428575";"0.002797203";"29";"1";"29.0";"71.254906";"0";"0";"1817";"0";"5.181218";"0.0";"5.5872903";"0";"0"
"80";"DeadNK";"275781";"215012";"28342";"32836";"639401";"23219";"858";"27.061771";"0.97680044";"956";"33";"28.969696";"25.878689";"4060";"13801";"231106";"12156";"196.85745";"26.872759";"3298.4902";"14658";"0"
"81";"XxPR3DATOR_429xX";"13940";"13374";"35";"557";"8851";"35";"38";"0.92105263";"0.11203942";"28";"0";"28.0";"94.4978";"0";"0";"13940";"0";"4.982184";"0.0";"210.76329";"0";"0"
"82";"XM25_ThePUNISHER";"7152";"273";"17";"6863";"92664";"13";"8";"1.625";"0.018619934";"140";"5";"28.0";"4.6309247";"0";"0";"75";"7077";"3.4499059";"0.66864675";"79.2303";"0";"0"
"83";"bolinhas7";"276046";"212986";"24335";"39252";"696131";"22057";"1027";"21.477118";"1.1120229";"1081";"39";"27.717949";"23.792591";"2611";"42137";"223561";"7734";"83.385155";"45.13644";"3817.0464";"3";"0"
"84";"WeAreNotReal";"12926931548";"12926876014";"51980";"3691";"18941";"51969";"160";"324.80624";"0.4877475";"270";"10";"27.0";"4.0949048E7";"643";"2";"12926930903";"0";"41.067642";"1.9054241";"172.75934";"0";"0"
"85";"Potent_Delusions";"275676";"199346";"26688";"49854";"688421";"21953";"625";"35.1248";"1.3056254";"1404";"52";"27.0";"24.026808";"6009";"53910";"207268";"8467";"120.434364";"9.789269";"3621.4958";"0";"22"
"86";"Mauer_Power";"9265";"103";"39";"9176";"13804";"39";"33";"1.1818181";"0.2578125";"189";"7";"27.0";"40.270935";"0";"6";"9179";"80";"4.547856";"0.0";"61.89738";"0";"0"
"87";"Wesleyli1995";"2582";"1459";"219";"1058";"21525";"205";"302";"0.678808";"0.17987825";"27";"1";"27.0";"7.1972127";"0";"0";"2582";"0";"49.798954";"23.87448";"58.08754";"0";"0"
"88";"Koriyashi";"276633";"184874";"51864";"39942";"849522";"50543";"623";"81.12841";"0.6089958";"612";"23";"26.608696";"19.538023";"2926";"39326";"224517";"9688";"74.50266";"164.53703";"2685.8008";"176";"0"
"89";"GiuseppeG11";"-19724812";"202350";"-9968473";"-9958615";"580690";"25092";"520";"48.253845";"1.6058899";"1328";"50";"26.56";"-2038.0731";"10864";"-19993878";"230052";"9704";"141.74733";"17.138441";"3168.2678";"18292";"154"
"90";"XJGabriel12389";"275144";"225746";"24308";"25770";"411979";"20271";"716";"28.311453";"0.93906254";"738";"28";"26.357143";"40.071556";"3027";"8355";"256130";"7632";"91.67767";"25.251598";"3452.0098";"0";"0"
"91";"dj_helyx";"275294";"199954";"31223";"44182";"490555";"24014";"520";"46.18077";"0.8591603";"1288";"49";"26.285715";"33.671333";"7724";"20818";"213497";"13400";"129.65045";"37.392937";"2647.88";"19855";"0"
"92";"Pred-Alien_994";"-19980429";"-9989271";"-9996393";"5251";"65418";"-309996365";"17";"-1.823508E7";"0.8470321";"155";"6";"25.833334";"-18325.623";"2120";"-19995387";"12838";"0";"58.946228";"5.9202943";"200.03131";"0";"0"
"93";"RemingtonInk";"275032";"213023";"27323";"35230";"598692";"26200";"600";"43.666668";"0.87617725";"1359";"53";"25.64151";"27.563288";"1768";"37293";"229117";"6832";"259.20715";"6.3329177";"3064.6921";"0";"22"
"94";"NobodiesGamble";"70158";"35992";"18582";"19423";"671653";"17255";"5644";"3.0572288";"0.29126045";"816";"32";"25.5";"6.2673435";"0";"16222";"45775";"6040";"1438.5402";"368.98596";"12048.414";"1354";"767"
