"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"277";"middle666";"647773";"237159";"191784";"235409";"16489199";"182642";"147502";"1.238234";"0.13907483";"4858";"7857";"0.61830217";"2.3570812";"226";"53388";"545405";"42171";"13331.346";"8761.494";"493837.7";"2360";"4223"
"278";"welding08";"404423";"178297";"110024";"127739";"10906296";"93423";"81547";"1.1456338";"0.18870232";"3880";"7848";"0.49439347";"2.2248967";"91";"4340";"367357";"27182";"13285.488";"19111.904";"121086.46";"2711";"2742"
"279";"lttlbudda";"326630";"115438";"83023";"145123";"10312346";"74744";"89369";"0.83635265";"0.16557656";"3573";"7847";"0.45533326";"1.900421";"4597";"20158";"269075";"25545";"13286.598";"4239.2734";"171313.38";"3207";"4048"
"280";"azooof";"463154";"168027";"141467";"187786";"9594492";"135526";"98402";"1.3772688";"0.17083319";"3933";"7846";"0.5012745";"2.8963742";"13242";"13449";"399812";"31419";"19158.62";"2792.1606";"148852.02";"2852";"2380"
"281";"checcm822";"276543";"133519";"76808";"85766";"8531582";"68294";"81511";"0.8378501";"0.16850941";"3355";"7846";"0.42760643";"1.9448421";"13496";"2369";"250918";"2593";"21046.219";"4004.3604";"11970.117";"4507";"2660"
"282";"IVANEK2000";"689495";"382337";"134189";"196196";"12142407";"118585";"91670";"1.2936075";"0.17415467";"4995";"7822";"0.6385835";"3.4070427";"16647";"13960";"617226";"30112";"19669.604";"5426.911";"161512.31";"1053";"10497"
"283";"mcstrm669";"278096";"107542";"44305";"133032";"5714410";"37340";"23330";"1.6005144";"0.14717795";"3323";"7819";"0.42499042";"2.9199445";"117";"9255";"101387";"166086";"7045.7007";"2183.5981";"75664.39";"89";"1162"
"284";"RAJU_09";"418388";"130915";"90891";"214228";"11364007";"75607";"68723";"1.1001703";"0.12230219";"4693";"7815";"0.60051185";"2.2090166";"637";"4160";"257535";"147553";"15085.177";"7599.3003";"100034.64";"2042";"6461"
"285";"SpeedRacerK";"735890";"401214";"116564";"250260";"12493705";"99212";"158190";"0.62716985";"0.1472971";"5859";"7812";"0.75";"3.5340517";"10540";"33662";"582207";"81199";"24469.729";"14065.913";"79865.7";"8008";"20274"
"286";"r2e2p2";"664557";"213835";"224660";"249815";"19314744";"191689";"162980";"1.1761504";"0.16199447";"4650";"7812";"0.5952381";"2.0644033";"3548";"4703";"646516";"6174";"35673.92";"9490.579";"217446.27";"1654";"1962"
"287";"REpows";"681871";"334284";"180574";"208691";"11982526";"162491";"91601";"1.7738998";"0.20740151";"6262";"7810";"0.80179256";"3.414327";"5314";"25060";"593062";"49209";"17854.883";"6820.3633";"178464.9";"2686";"6540"
"288";"heroldmr2";"747755";"244725";"145067";"375184";"14711203";"128869";"91287";"1.4116906";"0.16485229";"6241";"7799";"0.8002308";"3.049737";"5547";"8124";"296345";"431268";"16428.64";"3079.1523";"233042.9";"416";"6055"
"289";"BOCCINO81";"347655";"193743";"63875";"116315";"6490301";"59762";"55058";"1.0854372";"0.17436163";"3684";"7798";"0.47242883";"3.213919";"1504";"5639";"260541";"76877";"10032.223";"3828.097";"80659.66";"639";"2455"
"290";"billpanatha";"466753";"168245";"147829";"180894";"11255449";"134059";"155650";"0.8612849";"0.1815736";"4310";"7790";"0.55327344";"2.4881442";"20318";"14450";"419583";"6560";"23067.477";"8800.624";"99389.766";"1694";"4148"
"291";"warhackdufus";"851728";"387402";"132974";"362026";"17574128";"111125";"132151";"0.8408941";"0.18366042";"6175";"7788";"0.7928865";"2.907893";"1021";"1005";"848585";"876";"20001.264";"14370.312";"119440.91";"39";"202"
"292";"LAKKA007";"-399591127";"-99846075";"-99894747";"-99822169";"10902198";"94278";"96063";"0.98141843";"0.14476262";"3727";"7779";"0.47911042";"-2199.1409";"15720";"16882";"-399655755";"19274";"16949.447";"7057.2124";"199982.67";"6163";"6589"
"293";"kamgotgame78";"445579";"158817";"131178";"180181";"8370643";"125359";"100903";"1.2423714";"0.20891924";"3563";"7753";"0.45956403";"3.1938694";"41548";"44003";"313402";"36332";"16209.887";"2005.067";"106685.984";"1675";"8619"
"294";"kajpark";"638912";"255688";"145490";"251297";"9778434";"129217";"95645";"1.3510063";"0.14622135";"5350";"7751";"0.6902335";"3.9203331";"3205";"33023";"167571";"401497";"13204.214";"5557.2236";"139176.23";"7626";"25990"
"295";"dur_ess";"400480";"78647";"27524";"296669";"11586095";"25543";"7617";"3.35342";"0.28561252";"6434";"7748";"0.83040786";"2.0739343";"15";"28749";"223895";"116342";"3635.4175";"1510.6188";"47826.02";"1061";"30418"
"296";"I_DID_IT_JEJE";"1167148";"373124";"342375";"500633";"17370350";"321673";"178639";"1.8006874";"0.14803763";"7538";"7741";"0.973776";"4.031518";"82146";"84506";"921702";"46574";"25828.979";"6192.543";"364512.1";"19283";"12937"
"297";"Amorfus1";"399605";"138113";"129473";"142471";"19084592";"112746";"105601";"1.0676603";"0.10530005";"3339";"7740";"0.43139535";"1.2563171";"300";"601";"397350";"1046";"23206.084";"7470.1226";"358213.6";"55";"253"
"298";"johnjohn69";"488233";"171663";"155867";"183901";"8156172";"146751";"46185";"3.1774602";"0.16907884";"3747";"7733";"0.48454675";"3.5916333";"13442";"16050";"423459";"26013";"10014.051";"4657.36";"179636.06";"3292";"5977"
"299";"js0077";"296524";"149346";"53803";"115150";"8820472";"47378";"74054";"0.6397764";"0.15951529";"3100";"7722";"0.4014504";"2.0170622";"476";"1582";"291162";"1666";"16166.569";"4959.631";"36964.54";"708";"930"
"300";"hungryhands";"148709";"67623";"52262";"43501";"6668108";"46734";"45824";"1.0198586";"0.17591621";"2067";"7718";"0.2678155";"1.3380917";"168";"1047";"144349";"2575";"7116.672";"6531.8745";"72881.53";"316";"254"
"301";"agujeitor";"621686";"206010";"135268";"315087";"13829957";"117229";"104124";"1.1258595";"0.22495735";"6093";"7699";"0.7914015";"2.6971278";"12348";"15340";"520404";"66305";"24400.084";"5343.8438";"93309.88";"1346";"5943"
"302";"ram09990";"557922";"212584";"191273";"186329";"12254052";"172650";"184382";"0.9363712";"0.21020463";"3730";"7698";"0.48454145";"2.7317755";"24697";"7831";"506766";"7137";"25299.959";"11732.715";"99483.12";"7555";"3936"
"303";"vinnydidit";"576863";"287938";"99371";"229266";"13027365";"84955";"175283";"0.48467335";"0.10323225";"5250";"7687";"0.68297124";"2.656852";"5612";"14796";"472571";"59733";"24321.627";"16877.686";"83421.82";"5145";"19006"
"304";"cupcrazy";"853398";"405498";"159234";"302983";"12706645";"140889";"181013";"0.77833635";"0.19089071";"7299";"7681";"0.9502669";"4.029693";"2596";"14234";"309559";"520388";"26615.89";"22316.244";"86873.6";"1576";"5045"
"305";"Xtopher";"471903";"293963";"73274";"125189";"10945329";"64806";"154294";"0.42001632";"0.22211157";"3594";"7672";"0.46845672";"2.5868733";"1533";"3310";"462269";"2399";"16800.11";"19513.295";"15868.3";"1766";"626"
"306";"THL4KEL";"607616";"233826";"94033";"286649";"8310682";"84512";"44334";"1.906257";"0.15981378";"5606";"7663";"0.73156726";"4.3867593";"723";"2298";"25768";"577179";"8887.242";"12770.422";"130922.77";"542";"1106"
"307";"RedhawkFury";"543028";"231482";"125053";"203091";"9695166";"103294";"45676";"2.2614503";"0.21123491";"4494";"7661";"0.5866075";"3.360611";"8020";"10038";"507115";"8837";"16920.016";"3374.565";"121527.11";"3718";"5300"
"308";"hoss4563";"347222";"129186";"80656";"153336";"11287632";"71351";"106095";"0.6725199";"0.12951225";"2733";"7658";"0.35688168";"1.8456768";"75796";"10683";"240201";"18973";"9004.83";"6910.335";"286571.72";"863";"706"
"309";"babman73";"381093";"139174";"108239";"155136";"10358788";"96441";"116636";"0.82685447";"0.18859786";"3408";"7642";"0.44595656";"2.2073605";"8745";"5902";"345615";"11102";"17354.008";"6527.547";"62074.395";"5840";"3889"
"310";"agix";"401657447";"300541984";"300892852";"-99716175";"7239725";"0";"0";"0.0";"0.24845178";"3618";"7639";"0.4736222";"3328.7793";"16504";"-399167411";"800755019";"43192";"10786.365";"3182.6663";"33363.688";"3316";"6827"
"311";"RIDIKK-Q8";"1128426";"506834";"194024";"472103";"13824887";"181120";"115871";"1.5631176";"0.1838358";"8552";"7635";"1.1201048";"4.897368";"24689";"72675";"865449";"127113";"19815.04";"8663.153";"107356.73";"13147";"25353"
"312";"TRUEX1965";"847756";"231148";"155960";"471234";"16037501";"139536";"64078";"2.177596";"0.1375443";"8756";"7610";"1.1505914";"3.1716511";"466";"74187";"470392";"225206";"8572.29";"3585.2288";"283456.7";"7357";"70148"
"313";"JakobderLugner";"317810";"126688";"99676";"100937";"12549846";"84805";"92737";"0.9144678";"0.12345998";"3252";"7606";"0.4275572";"1.5194291";"9";"1095";"312790";"2965";"19403.398";"17138.732";"44653.496";"656";"295"
"314";"ret1954";"865388";"435750";"140041";"301822";"14680511";"112733";"205530";"0.548499";"0.24603552";"5951";"7605";"0.78251153";"3.536885";"4637";"21242";"678881";"121183";"31260.943";"29139.668";"78508.23";"16213";"23232"
"315";"GL83";"878166";"400167";"206204";"307026";"15127651";"184096";"142099";"1.2955475";"0.241693";"7251";"7600";"0.954079";"3.4830232";"10345";"16557";"777232";"54412";"23686.195";"14777.733";"108136.016";"6054";"13566"
"316";"jay1738";"521249";"255727";"154620";"146645";"10212644";"137451";"121195";"1.134131";"0.19016626";"4135";"7600";"0.54407895";"3.0623744";"6574";"5660";"490837";"14907";"19143.457";"11155.261";"46242.855";"1750";"1521"
"317";"DARIAN_WILL";"439699";"200975";"108627";"153331";"7941330";"102693";"96397";"1.0653132";"0.19575474";"3731";"7600";"0.49092105";"3.322106";"22028";"11719";"388037";"10987";"16240.916";"2821.0535";"101744.766";"2618";"4310"
"318";"alimousios";"527398";"259561";"121764";"169820";"10844261";"111188";"83229";"1.3359286";"0.15562572";"3910";"7597";"0.51467687";"2.91803";"8373";"9270";"440050";"55166";"14786.539";"4732.482";"94203.57";"4048";"10491"
"319";"IORI-178";"9279579652";"9279245510";"191300";"153591";"11414319";"-99920014";"-99929244";"-9.9920016E7";"0.19624498";"4188";"7594";"0.55148804";"48778.625";"657";"2618";"9279562496";"10690";"27310.574";"4348.0767";"12152.1045";"1293";"1898"
"320";"cpmanley123";"321445";"128187";"78248";"137285";"7729451";"73626";"59928";"1.2285743";"0.18592763";"3587";"7592";"0.47247103";"2.4952226";"8758";"4697";"247395";"53401";"11067.9375";"1095.4614";"31979.39";"4569";"2625"
"321";"STL-SOLDIER";"647392";"173954";"220550";"266207";"11983696";"196633";"58615";"3.3546534";"0.18222743";"5164";"7585";"0.6808174";"3.241364";"13013";"84730";"400599";"45753";"11783.246";"6060.6494";"287108.3";"8168";"95129"
"322";"OleBlue6040";"439089";"144011";"119232";"190058";"12917747";"103181";"115468";"0.89358956";"0.12077876";"4516";"7564";"0.5970386";"2.0394688";"257";"4383";"229872";"202378";"23897.28";"7813.9717";"212045.97";"165";"2034"
"323";"KaiserSirza";"683904";"323653";"178051";"230952";"13920236";"160521";"141807";"1.1319681";"0.1404754";"5726";"7539";"0.7595172";"2.947812";"14004";"19655";"618383";"19292";"23678.605";"12320.957";"115260.625";"5951";"6619"
"324";"joto7655";"496861";"248399";"127715";"136020";"9042857";"118488";"53356";"2.2207062";"0.20202117";"3274";"7524";"0.43514088";"3.296708";"6713";"88256";"346889";"51506";"17284.2";"3484.5818";"125085.3";"1787";"1710"
"325";"Nubbie4ever";"292258";"12085";"10356";"270715";"9376518";"8957";"4976";"1.8000402";"0.1719065";"5295";"7517";"0.70440334";"1.8701484";"9";"24635";"52453";"215061";"1438.8236";"167.80043";"16695.654";"0";"100"
"326";"TeffsJeep";"-399514108";"-99763909";"-99885277";"-99846574";"10662050";"93673";"126022";"0.7433067";"0.21523412";"3933";"7510";"0.5237017";"-2248.24";"16607";"11869";"-399609476";"45842";"24852.105";"15027.829";"19028.287";"5798";"15252"
"327";"tristrev";"513192";"199008";"127994";"219973";"11959667";"108368";"99166";"1.092794";"0.20196845";"4392";"7509";"0.5848981";"2.5746136";"2875";"8832";"491716";"4789";"19352.205";"7419.4336";"93996.65";"1569";"3411"
"328";"Maciutoja";"332942";"130168";"67471";"139427";"7439387";"60484";"44122";"1.3708354";"0.17251524";"3671";"7501";"0.4894014";"2.6852374";"182";"62283";"108309";"143844";"6482.0645";"2124.183";"135014.16";"1229";"17095"
"329";"jimbob007";"453794";"191969";"125425";"165007";"11140586";"107890";"109441";"0.985828";"0.17033255";"4486";"7499";"0.5982131";"2.4440043";"10308";"19566";"403611";"12677";"19775.992";"11462.98";"168381.47";"2051";"5581"
"330";"Fireblade-RR2";"467655";"221690";"98332";"158236";"9744623";"84245";"84549";"0.99640447";"0.16418529";"5601";"7493";"0.7474977";"2.8794649";"1671";"19124";"106092";"287809";"13279.991";"9085.612";"89076.016";"22102";"30857"
"331";"som3ausa";"423240";"119703";"68382";"256325";"11701024";"58444";"55718";"1.0489249";"0.19877833";"5254";"7492";"0.70128137";"2.1702716";"14439";"24528";"256121";"118104";"12952.718";"4186.752";"82538.97";"2439";"7609"
"332";"HawkQueen_";"324907";"56523";"27911";"244602";"10010538";"26586";"13285";"2.0012043";"0.18247469";"4991";"7491";"0.6662662";"1.9473898";"6787";"17352";"183588";"82706";"2606.1377";"625.12897";"47449.227";"0";"34474"
"333";"BULLDAWGS47";"342787";"70870";"36749";"244826";"8879759";"33346";"31257";"1.066833";"0.22613865";"5103";"7489";"0.6813994";"2.3161912";"1972";"8550";"164330";"159612";"5285.5435";"1701.2784";"21806.479";"2569";"5754"
"334";"ITML7";"337535";"169567";"64616";"125291";"6630966";"61872";"76781";"0.80582434";"0.17073874";"3372";"7483";"0.4506214";"3.0541704";"6347";"8158";"248567";"65563";"11032.044";"1865.233";"56388.375";"2743";"6157"
"335";"SpOngeB0b__Squar";"104874";"31672";"44067";"36649";"6914358";"41467";"35732";"1.1605004";"0.1231027";"1111";"7483";"0.14846987";"0.91005415";"3933";"6022";"92240";"2236";"4385.4995";"1551.4448";"141471.8";"278";"165"
"336";"disneysw";"903309";"374926";"242511";"318409";"20366622";"205683";"221163";"0.9300064";"0.18547566";"6335";"7466";"0.84851325";"2.6611454";"2019";"10539";"811023";"64915";"31121.738";"30812.71";"133708.69";"2958";"11855"
"337";"skunkGSR";"675816";"272704";"207961";"228205";"11034411";"188555";"152390";"1.2373188";"0.18421157";"3939";"7461";"0.52794534";"3.6747735";"30394";"15878";"603089";"12198";"21044.441";"9219.192";"129734.195";"5243";"9014"
"338";"juju85power";"248527";"131861";"40241";"85497";"3914536";"36659";"29152";"1.2575123";"0.16615203";"2023";"7448";"0.27161655";"3.8092945";"2844";"1947";"180953";"49050";"Infinity";"2728.2537";"30480.738";"1730";"12003"
"339";"papainthesky";"575228";"327921";"119123";"167012";"12872628";"101406";"190126";"0.5333621";"0.1407021";"4235";"7446";"0.56876177";"2.681168";"3404";"4536";"559177";"6205";"28732.346";"14444.083";"60309.824";"1181";"725"
"340";"Julia12853";"320965";"154458";"90083";"91362";"6020812";"83573";"66114";"1.2640742";"0.23381859";"2601";"7435";"0.34983188";"3.1985552";"10492";"7224";"285556";"11498";"12153.567";"2798.1528";"41099.414";"3659";"2536"
"341";"BB_BadBoy";"440722";"109050";"52425";"289696";"9862811";"48557";"39444";"1.2310364";"0.22708803";"6582";"7432";"0.8856297";"2.681114";"4945";"10734";"195895";"217309";"6466.2734";"2919.4255";"43680.43";"1685";"10154"
"342";"titix";"763195";"293019";"206206";"288118";"19641451";"186413";"194676";"0.9575551";"0.14371051";"5249";"7426";"0.7068408";"2.3313806";"1247";"73976";"639076";"28435";"21843.701";"19409.934";"450657.62";"1951";"18510"
"343";"Thurlone";"409292";"155642";"81453";"182683";"13554164";"72353";"71602";"1.0104885";"0.14203657";"4101";"7426";"0.55224884";"1.8118063";"5453";"8286";"331183";"47881";"19991.316";"6166.6343";"211473.62";"547";"15942"
"344";"rolcast45";"320387";"176291";"58570";"106255";"8026298";"50366";"104833";"0.48044032";"0.18755576";"2996";"7416";"0.40399137";"2.3950293";"1054";"3887";"270188";"41619";"11452.747";"12772.931";"90290.36";"577";"3062"
"345";"ThugzBunny-x2";"508365";"164023";"204571";"176298";"9398104";"-999791764";"1000090996";"-0.9997008";"0.17090063";"3374";"7407";"0.45551506";"3.2455378";"21456";"21697";"450461";"7697";"14069.88";"3840.7144";"199003.48";"4923";"2131"
"346";"LOSERcze";"696587";"260735";"194954";"282576";"14051982";"179575";"136442";"1.316127";"0.19909449";"5283";"7401";"0.7138225";"2.9743292";"28525";"24047";"544293";"77569";"20243.613";"5648.549";"128908.92";"3118";"19035"
"347";"mark1449";"-399287403";"-99700456";"-99792841";"-99775272";"18900461";"179546";"215274";"0.83403474";"0.15263723";"4217";"7401";"0.56978786";"-1267.5482";"1105";"2523";"-399299619";"7306";"36275.22";"14879.629";"283268.78";"213";"1069"
"348";"tamwid";"310594";"108879";"82128";"131827";"9597806";"65269";"71781";"0.9092796";"0.25409374";"2920";"7395";"0.3948614";"1.9416562";"635";"5192";"295732";"6887";"16366.026";"5148.6157";"31952.232";"444";"1704"
"349";"CARPE-DIEM50";"574683";"178313";"186846";"215013";"12947513";"160322";"61240";"2.6179295";"0.15265939";"3766";"7388";"0.50974554";"2.6631353";"79";"24136";"501198";"38419";"14823.359";"46321.305";"386.4373";"115";"10736"
"350";"trevgsr5";"1204369";"300737722";"-99792760";"-99688879";"13019818";"194091";"101408";"1.9139614";"0.15537344";"6094";"7381";"0.8256334";"5.550165";"11883";"16897";"1115212";"46503";"22581.594";"4592.3306";"242420.5";"5913";"7961"
"351";"A-B-O-D-A-8";"445883";"195259";"113561";"157164";"7303718";"107360";"58411";"1.83801";"0.14515617";"3480";"7377";"0.4717365";"3.6629262";"8960";"17740";"339776";"59953";"10299.682";"2619.4312";"111837.04";"4292";"15162"
"352";"HellBoy_21";"498342";"185846";"135535";"200708";"9094429";"129213";"75797";"1.7047244";"0.21002483";"3794";"7372";"0.51465005";"3.2877843";"17956";"13222";"447690";"13625";"15238.971";"2268.4985";"118589.69";"3206";"2643"
"353";"philip_lio";"561114";"156184";"203291";"232114";"13274046";"179338";"160099";"1.1201694";"0.17797351";"4762";"7370";"0.64613295";"2.536291";"12977";"5472";"536289";"2402";"26804.703";"15060.605";"105923.65";"1873";"2101"
"354";"bigd1125";"745863";"341354";"195222";"222924";"18580329";"171867";"111577";"1.5403444";"0.14722386";"4435";"7360";"0.6025815";"2.4085572";"47";"5428";"735431";"4213";"29815.377";"4948.2056";"292477.7";"366";"378"
"355";"DIE-HIPPIES";"613657";"164432";"221019";"247881";"16699969";"188240";"69834";"2.6955352";"0.17452641";"4081";"7352";"0.55508703";"2.2047598";"8";"430";"610547";"1518";"23775.627";"9223.48";"261045.75";"181";"973"
"356";"xXMETROIDxXPRIME";"359105";"108720";"118592";"140709";"10904310";"111305";"61447";"1.8113984";"0.16156945";"2933";"7344";"0.39937365";"1.9759434";"10630";"13665";"318831";"7184";"8059.3364";"3928.3289";"318110.25";"5112";"3683"
"357";"bigdaddy6652";"458946";"196489";"141910";"137288";"14073218";"110967";"114014";"0.9732752";"0.15372689";"4002";"7341";"0.5451573";"1.9566783";"1309";"14650";"392980";"31353";"21661.553";"14722.665";"183221.19";"6865";"11789"
"358";"notjustu";"35004";"7";"1";"35001";"5390993";"1";"57";"0.01754386";"0.062015504";"6604";"7328";"0.9012009";"0.38958314";"0";"0";"34853";"151";"3.0381434";"0.24129212";"1.5400629";"0";"0"
"359";"KAISER__SOZE__";"427471";"225572";"106505";"140870";"9710632";"92519";"114709";"0.80655396";"0.2390912";"3354";"7324";"0.45794648";"2.6412556";"9835";"2810";"407868";"1880";"17345.467";"10257.844";"17022.79";"1213";"3865"
"360";"SH3-BOY";"583744";"319963";"144046";"170508";"8723321";"139374";"115459";"1.2071298";"0.15285571";"4242";"7305";"0.58069813";"4.015058";"17232";"13359";"537464";"11487";"15254.673";"3475.1365";"106429.836";"2188";"2014"
"361";"MrPips";"716968";"313727";"244066";"201759";"20275388";"216428";"182144";"1.1882247";"0.1818917";"6372";"7303";"0.8725181";"2.1216896";"87200";"38851";"410548";"88462";"Infinity";"14621.604";"102060.5";"58932";"32975"
"362";"homurahaze";"475632";"156542";"153951";"183265";"12229394";"128235";"71935";"1.782651";"0.17667225";"4689";"7300";"0.64232874";"2.3335514";"1684";"29430";"358020";"59442";"29704.326";"4771.4946";"198668.97";"16045";"11011"
"363";"Gadereth";"595590";"230396";"142127";"242378";"12753901";"121197";"127307";"0.9520058";"0.21665278";"4869";"7293";"0.6676265";"2.8019192";"9093";"16829";"500485";"41619";"22575.705";"21918.643";"103026.35";"7746";"19818"
"364";"takisb71";"576248";"234396";"178924";"194353";"11728124";"147077";"97204";"1.5130756";"0.1962624";"4378";"7284";"0.6010434";"2.9480317";"14828";"24481";"448969";"69284";"19442.285";"11256.492";"80992.28";"418";"18268"
"365";"Shadow2374";"559970";"284532";"131263";"180814";"11611123";"116005";"115048";"1.0083183";"0.1843162";"4386";"7280";"0.60247254";"2.893622";"4989";"14447";"500136";"30612";"16126.032";"19086.416";"81345.11";"3808";"5978"
"366";"MaCHoJoE";"-1999505247";"-999815992";"-999831909";"202550";"9161436";"-999836595";"1000096266";"-0.99974036";"0.18558355";"4512";"7279";"0.61986536";"-13095.144";"12671";"13984";"-1999597950";"54924";"17295.621";"961.0668";"87990.805";"6996";"4128"
"367";"SuperSaiyan-4";"552023";"274841";"90108";"211492";"11861981";"73585";"104382";"0.70495874";"0.22515199";"4731";"7274";"0.6503987";"2.79223";"3301";"9517";"475944";"48739";"25351.678";"5257.9805";"31781.453";"6762";"7760"
"368";"jones6367";"293450";"101078";"68807";"142261";"11556436";"54379";"75075";"0.724329";"0.1884851";"3301";"7252";"0.4551848";"1.5235666";"59";"774";"291714";"533";"12977.043";"4874.554";"59234.195";"162";"208"
"369";"andyk123";"308988";"60849";"12978";"239897";"8801104";"11769";"29542";"0.39838198";"0.14414874";"4995";"7251";"0.6888705";"2.1064723";"402";"1863";"135496";"169180";"3487.0586";"2591.3835";"31122.748";"999";"1048"
"370";"BlueKryptonyte";"368661";"161687";"115541";"114512";"6445970";"108526";"79316";"1.3682737";"0.23868369";"2744";"7240";"0.37900552";"3.4315486";"7687";"7390";"341835";"6498";"16875.375";"1805.753";"30892.322";"2558";"2693"
"371";"dwh1410";"571563";"299214";"131413";"159308";"13543936";"114540";"184707";"0.62011725";"0.16972925";"3427";"7234";"0.47373515";"2.5320394";"467";"9423";"519851";"33014";"23122.898";"12862.452";"143273.22";"3554";"5254"
"372";"manolo4u";"518516";"160428";"167120";"229603";"14015452";"141968";"95513";"1.4863735";"0.13620014";"5810";"7233";"0.8032628";"2.2197616";"2193";"4916";"503190";"5070";"18860.166";"7295.7812";"220158.19";"2251";"896"
"373";"Lauer777";"324881";"98989";"37629";"194060";"13925074";"34003";"28979";"1.1733669";"0.30213544";"3853";"7233";"0.5326974";"1.3998389";"15720";"15667";"292166";"32640";"4578.102";"2104.5364";"27776.46";"1111";"24054"
"374";"supa_ghost354";"464475";"4295327492";"-4294828044";"19911";"10001089";"266815";"48499";"5.501454";"0.22197442";"5073";"7229";"0.70175683";"2.7865467";"55680";"488059";"-130154";"34999";"14494.594";"2771.1057";"190390.45";"7709";"8182"
"375";"kamkam6";"410340";"154183";"135578";"149722";"7858482";"126827";"97714";"1.297941";"0.20072453";"3419";"7226";"0.47315252";"3.1329715";"28308";"12212";"342751";"19298";"18898.764";"1626.6309";"38735.6";"6055";"1716"
"376";"ryansweazeybro";"400625603";"300294108";"300080063";"-99709715";"7468176";"-99923784";"100070106";"-0.99853784";"0.22750634";"3633";"7217";"0.5033948";"3218.662";"9196";"52852";"400489083";"57391";"5787.9487";"1815.9601";"27097.818";"4015";"13066"
"377";"Grimwood24";"569054";"244782";"104876";"225340";"8504070";"99736";"57556";"1.7328515";"0.17292249";"5130";"7217";"0.7108217";"4.0149293";"1783";"11474";"57202";"492913";"9332.015";"1199.1038";"243939.86";"819";"4863"
"378";"MajorTule";"243063";"108571";"79593";"73665";"7670374";"68116";"53037";"1.2843109";"0.15972628";"2993";"7212";"0.41500276";"1.9013127";"935";"5739";"228787";"6879";"11262.224";"7920.426";"93813.234";"284";"439"
"379";"Viper_1234";"381524";"175165";"88129";"133401";"6623992";"84778";"43610";"1.9440037";"0.102766626";"2772";"7211";"0.3844127";"3.4558375";"5643";"8211";"330107";"33287";"9627.726";"1201.7303";"144272.77";"3499";"777"
"380";"smoothche007";"378984";"165058";"71007";"161494";"9432167";"64191";"92749";"0.69209373";"0.17177172";"3807";"7208";"0.52816314";"2.410797";"4265";"11206";"334351";"25327";"13904.366";"4963.876";"67390.0";"1191";"2644"
"381";"getnewmoney";"452293";"251231";"103563";"114716";"9699600";"94141";"63875";"1.4738317";"0.22049424";"4665";"7203";"0.6476468";"2.797804";"4737";"23431";"352624";"57817";"13187.8125";"3790.8752";"170255.86";"3244";"10440"
"382";"GRiZZZLe8";"475585";"155125";"132543";"207982";"9230928";"124086";"121767";"1.0190445";"0.27031213";"3818";"7197";"0.5304988";"3.0912495";"68373";"22968";"299226";"59302";"21514.883";"4285.7783";"61081.117";"13093";"12623"
"383";"natvik";"437669";"234205";"112336";"118953";"12124429";"92583";"144940";"0.6387678";"0.14869775";"3607";"7181";"0.50229776";"2.1658869";"1861";"1211";"427173";"4441";"18998.674";"23694.738";"16091.838";"1223";"1760"
"384";"Supermex01";"540636";"198766";"170161";"198341";"14813790";"140106";"172908";"0.8102922";"0.18307342";"4303";"7177";"0.5995541";"2.1897273";"4673";"28820";"432664";"60450";"33552.1";"12793.524";"140291.3";"5170";"8859"
"385";"cold-in-ny2010";"94776";"45021";"39562";"17019";"3896244";"28552";"22117";"1.2909527";"0.19773856";"741";"7174";"0.10328966";"1.4594979";"24";"3301";"84280";"6264";"8673.284";"1526.7544";"13350.135";"145";"762"
"386";"sullykid5";"363274";"154582";"117290";"118370";"7778452";"95728";"60089";"1.5931035";"0.16885437";"3058";"7171";"0.42643982";"2.8021564";"27";"6332";"323121";"32851";"13482.574";"10012.691";"54354.652";"234";"709"
"387";"BadDog187";"625415";"323567";"162534";"173467";"10335136";"148303";"135110";"1.0976464";"0.23295362";"3890";"7158";"0.5434479";"3.6308086";"21008";"14864";"563226";"17761";"22708.197";"10100.014";"75468.79";"3083";"5473"
"388";"eq3";"387436";"94562";"194989";"109405";"9219691";"185189";"170516";"1.0860506";"0.31316963";"2243";"7154";"0.3135309";"2.52136";"173296";"36678";"143217";"21499";"25637.002";"2871.8313";"23358.191";"10183";"2563"
"389";"mosimosi";"1000717405";"1000308862";"232778";"207421";"12572789";"211335";"165386";"1.2778288";"0.17556258";"4211";"7144";"0.5894457";"4775.6343";"15240";"3171";"1000682939";"3354";"24823.664";"10217.537";"165445.86";"9790";"2911"
"390";"golfcruiser";"441375";"201911";"135886";"128137";"8339863";"131119";"136479";"0.96072656";"0.26843435";"3084";"7134";"0.43229604";"3.175412";"82693";"2526";"345063";"8888";"21447.678";"3398.5066";"11289.043";"861";"1344"
"391";"jorgebena";"308537";"56919";"106105";"162881";"10197908";"100227";"67776";"1.4787978";"0.1809779";"3267";"7110";"0.45949367";"1.8152958";"4693";"19255";"251122";"24277";"8279.161";"2455.1736";"339063.8";"3769";"5421"
"392";"raptorark58";"388384";"130859";"109119";"170473";"11148444";"93065";"134039";"0.6943129";"0.17805532";"3791";"7101";"0.5338685";"2.0902503";"22489";"42691";"274253";"30674";"23207.41";"3987.6992";"90081.0";"13230";"5047"
