"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"42";"hitmakapro";"5180794743";"5480210069";"-99730831";"-99630938";"21917596";"236975";"204039";"1.1614201";"0.14673872";"7288";"10338";"0.70497197";"14182.5625";"1690";"8969";"5180737306";"44130";"39767.03";"25691.186";"362020.75";"1464";"1184"
"43";"MonkeyBoi3___xD";"5126153257";"4893309664";"232838978";"5015";"238921";"1234";"1284";"0.9610592";"0.21399984";"128";"196";"0.6530612";"1287325.9";"62";"21";"5126149287";"3528";"226.86264";"42.475304";"541.9216";"9";"350"
"44";"Danish_Izzat1104";"5000793280";"5000008220";"780592";"5359";"452781";"3213";"4744";"0.67727655";"0.17380087";"168";"383";"0.4386423";"662677.06";"620";"151";"5000791319";"126";"841.2364";"325.23618";"4308.61";"159";"905"
"45";"XxChI_cHiPo_26xX";"5000266490";"5000144727";"107891";"18340";"1643837";"102848";"17049";"6.0324945";"204.88518";"979";"2735";"0.35795248";"182509.56";"-1342171125";"2414";"6342433388";"479";"Infinity";"380.65607";"9503.894";"825";"509"
"46";"hedn";"5000094000";"5000047429";"25875";"27016";"1614461";"24429";"20616";"1.1849535";"0.19855942";"723";"1598";"0.45244056";"185824.03";"3108";"4586";"5000080143";"3624";"3351.2546";"671.42584";"19971.805";"1814";"725"
"47";"KrAzYkAiTliN187";"5000078895";"3000027062";"2000029703";"24553";"1578240";"2000026874";"19176";"104298.44";"0.15084524";"526";"963";"0.54620975";"190088.16";"7073";"4000000873";"1000063787";"2184";"3527.0063";"539.7684";"21149.059";"1873";"3105"
"48";"Faze_GotYou-_-";"5000000248";"2000000005";"3000000076";"178";"7001";"-1294967230";"29";"-4.465404E7";"0.14882308";"5";"0";"5.0";"4.285102E7";"0";"5000000037";"211";"0";"17.437477";"0.89895046";"16.793095";"0";"0"
"49";"Oshun-1";"4895558112";"4895540823";"6846";"11061";"1126881";"3956";"2291";"1.7267569";"0.16165923";"476";"1153";"0.41283607";"260660.61";"562";"32";"4895557083";"353";"1501.4836";"156.68875";"4215.3643";"15";"67"
"50";"TeCHNiiCiAN";"4682288648";"11319743";"4670963546";"5683";"214700";"387320866";"1381";"280464.06";"1.4223493";"295";"178";"1.6573033";"1308511.0";"205";"66";"4682288173";"0";"276.06506";"143.91434";"5090.2305";"84";"120"
"51";"SiideSwiipe-";"4379610002";"4379581741";"14607";"14409";"516804";"13851";"4365";"3.1731958";"0.22524388";"309";"441";"0.70068026";"508464.72";"3328";"828";"4379603315";"81";"1144.4642";"132.40506";"6875.785";"1760";"690"
"52";"RUSHUM";"4305757141";"2305610218";"2000072712";"82657";"5544476";"1900068443";"-99943495";"1.90006848E9";"0.17655015";"1806";"3606";"0.50083196";"46595.105";"2701";"4404021302";"-98269540";"319";"8206.953";"1648.8895";"113619.336";"1825";"534"
"53";"patcholololol";"4000000298";"4000000261";"8";"29";"1873";"5";"5";"1.0";"0.25111112";"3";"3";"1.0";"1.28136688E8";"0";"0";"4000000298";"0";"0.91773635";"0.19184326";"7.7470927";"0";"0"
"54";"davesaces";"3596716770";"1898673369";"1898022067";"-99965871";"1405033";"1898020663";"102028222";"18.602898";"0.20399363";"651";"1538";"0.423277";"153592.84";"2124";"1525";"3596707689";"3732";"2559.9238";"388.98477";"5616.336";"56";"1644"
"55";"patchololol";"3286331294";"3286331153";"286331153";"141";"-286330351";"288331153";"286331153";"1.006985";"1.0";"5";"1";"5.0";"0.0";"0";"0";"3286331294";"0";"0.42457128";"1.1443742E-28";"1.1443742E-28";"0";"0"
"56";"patchoIoloIoI";"3000000085";"3000000003";"13";"69";"1265";"1000000006";"1000000003";"1.0";"0.05882353";"4";"6";"0.6666667";"1.4229248E8";"0";"0";"3000000085";"0";"0.971377";"0.0";"0.0";"0";"0"
"57";"patchololololol";"3000000045";"3000000000";"2";"43";"361";"2";"1";"2.0";"0.08108108";"4";"1";"4.0";"4.98614944E8";"0";"0";"3000000045";"0";"0.5772387";"0.0";"0.0";"0";"0"
"58";"patcholololoI";"3000000039";"3000000000";"0";"39";"14";"0";"0";"0.0";"0.0";"3";"0";"3.0";"1.28571433E10";"0";"0";"3000000039";"0";"0.0027083782";"0.0";"0.0";"0";"0"
"59";"patchoIololol";"3000000039";"3000000000";"0";"39";"9";"0";"0";"0.0";"0.0";"3";"0";"3.0";"2.0E10";"0";"0";"3000000039";"0";"0.0021987625";"0.0";"0.0";"0";"0"
"60";"patcholoIolol";"3000000039";"3000000000";"0";"39";"8";"0";"0";"0.0";"0.0";"3";"0";"3.0";"2.24999997E10";"0";"0";"3000000039";"0";"0.0";"0.0";"0.0";"0";"0"
"61";"patchololololoI";"3000000039";"3000000000";"0";"39";"16";"0";"0";"0.0";"0.0";"3";"0";"3.0";"1.12499999E10";"0";"0";"3000000039";"0";"0.04071074";"0.0";"0.0";"0";"0"
"62";"patchoIoloIol";"3000000039";"3000000000";"0";"39";"44";"0";"0";"0.0";"0.0";"3";"0";"3.0";"4.09090893E9";"0";"0";"3000000039";"0";"0.09324827";"0.0";"0.0";"0";"0"
"63";"Patholololol";"2576981190";"1431655890";"2576980491";"653";"-286317015";"1986432610";"858994126";"2.3125103";"0.9999926";"26";"14";"1.8571428";"0.0";"0";"0";"2576981190";"0";"13.952278";"2.2887484E-28";"12.108629";"0";"0"
"64";"LegendDesi";"2305016902";"1269190629";"-74377831";"1200237971";"4951371";"-996327338";"1805092829";"-0.5519535";"0.8423853";"2562";"3942";"0.6499239";"27931.861";"38522";"-1999973179";"4304941693";"1502";"7150.9688";"993.22546";"59625.09";"8058";"306"
"65";"ReaITimeBotz";"2194693378";"1194693712";"1000000005";"164";"1894";"1000000005";"504";"1984127.0";"0.45416668";"5";"2";"2.5";"6.9525656E7";"0";"1268435533";"926257845";"0";"1.2100238";"0.0";"7.8444552";"0";"0"
"66";"kamikaze_74b";"2139457444";"2138883683";"564535";"10991";"1113397";"308359";"17429";"17.692295";"0.21292053";"492";"1139";"0.43195787";"115293.5";"1682";"275540";"2139178179";"561";"2326.8206";"963.5019";"7111.8857";"1042";"440"
"67";"moreno_rd";"2138830949";"2138794999";"25291";"18832";"1983499";"22669";"24032";"0.943284";"0.19006498";"708";"1996";"0.35470942";"64698.727";"437";"198";"2138830027";"80";"3718.9832";"1651.5065";"21967.613";"207";"0"
"68";"brigg_008";"2138232959";"2138134611";"42849";"69104";"3212435";"41394";"36236";"1.1423446";"0.24520047";"1659";"3498";"0.474271";"39936.676";"8207";"2772";"2138200345";"19968";"6361.778";"758.2915";"15447.797";"1158";"509"
"69";"finalsk8r";"2104170637";"2103883098";"281793";"6181";"198609";"86884";"2211";"39.296246";"0.1605589";"302";"307";"0.9837133";"635672.3";"275194";"117";"2103895248";"0";"259.3298";"10.546204";"4499.6523";"78";"0"
"70";"WarOracIe-";"2100264317";"2100257669";"4083";"3183";"155859";"420423865";"-420419320";"4.20423872E8";"0.16722128";"163";"173";"0.94219655";"808524.8";"2000000421";"442";"100263271";"0";"194.46033";"7.53101";"2047.8948";"55";"128"
"71";"Not-Brick";"2002671421";"2001932592";"731357";"8049";"769502";"7683";"2566";"2.9941542";"0.16655038";"259";"868";"0.2983871";"156153.31";"641";"161";"2002669731";"75";"463.94803";"86.10903";"15865.815";"519";"294"
"72";"zv_nik";"2001732227";"2001104875";"623869";"3791";"373852";"4241";"2957";"1.4342239";"0.22221385";"200";"662";"0.3021148";"321260.62";"826027";"792";"2000629724";"275048";"520.41736";"18.05885";"1686.6675";"121";"515"
"73";"Lusitano12";"2001484388";"2000444171";"922293";"144203";"11804116";"171289";"95140";"1.8003889";"0.14892967";"3900";"12310";"0.31681558";"10173.491";"-1426035712";"26381";"3427465226";"16838";"17655.018";"3349.1062";"145599.92";"8921";"2734"
"74";"goathardt3";"2000973535";"2000947174";"19649";"9739";"1423781";"38224";"19629";"1.9473228";"0.19965698";"508";"2143";"0.23705086";"84323.65";"3429";"601";"2000966511";"397";"3179.8953";"524.3056";"5711.2324";"2318";"279"
"75";"GetGoodAsapNoob";"2000588718";"2000000975";"587648";"155";"7578";"680259";"51";"13338.412";"0.10811315";"5";"12";"0.41666666";"1.5839973E7";"0";"0";"2000588718";"0";"10.096149";"0.43231758";"201.80072";"0";"0"
"76";"Alenchik";"2000576049";"1000560723";"1000012664";"7541";"1101364";"1000012278";"17940";"55742.047";"0.18598646";"310";"1989";"0.15585722";"108987.19";"1846";"2000000730";"571713";"1298";"1963.5043";"351.6478";"2989.7441";"291";"171"
"77";"sac_man";"2000416834";"2000206329";"89559";"129028";"10362788";"77754";"110716";"0.7022833";"0.15366404";"2582";"4227";"0.61083513";"11582.309";"1288";"10455";"2000390248";"11121";"20613.268";"4602.6113";"100042.31";"1086";"2636"
"78";"catz1121";"2000380241";"2000270793";"53123";"81095";"4200799";"250583";"42913";"5.839326";"0.26871583";"2306";"2901";"0.79489833";"28571.424";"15034";"1550";"2000358502";"2577";"7208.076";"1954.2136";"31546.219";"2090";"488"
"79";"Billy_TheGoat08";"2000329434";"2000003084";"324677";"1690";"32760";"505032907";"136";"3713477.2";"0.1283538";"117";"37";"3.162162";"3663607.0";"21";"96";"2000329267";"0";"29.121563";"0.4461778";"340.3091";"50";"0"
"80";"SilentKilI64";"2000194007";"2000176472";"5303";"12884";"690293";"4773";"2394";"1.9937344";"0.1680076";"585";"323";"1.8111455";"173856.08";"204";"191";"2000189371";"4105";"860.1707";"183.34439";"6484.4824";"71";"65"
"81";"XxFuxItXx";"2000192950";"2000086541";"75362";"46257";"5070832";"70231";"74393";"0.9440539";"0.115843564";"2156";"5920";"0.36418918";"23667.037";"5840";"1232";"2000182712";"66";"12300.817";"2181.6719";"48526.676";"2743";"357"
"82";"JPO2011";"2000140506";"2000076836";"27094";"43513";"2508290";"25360";"25576";"0.99155456";"0.18004067";"1271";"2336";"0.5440925";"47844.723";"2909";"3000";"2000129898";"2905";"3603.4802";"1965.4111";"25527.59";"916";"878"
