"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"447";"johneboyo";"344915";"204401";"54620";"106954";"5424848";"46671";"76935";"0.60662895";"0.20835996";"2356";"4022";"0.58577824";"3.814835";"678";"3488";"327066";"11046";"8658.976";"10816.519";"39225.723";"272";"2365"
"448";"Vince-Caly";"220150";"126813";"44075";"67055";"3944534";"38530";"55456";"0.69478506";"0.20538138";"1748";"2860";"0.6111888";"3.3486845";"2002";"756";"212087";"2733";"6088.864";"10816.467";"8384.217";"965";"1607"
"449";"commanderjameson";"186074";"95490";"52816";"46444";"3627110";"45966";"44336";"1.0367647";"0.19893563";"1616";"1566";"1.0319285";"3.078054";"1215";"4217";"178887";"1269";"5001.019";"10813.132";"20079.293";"380";"106"
"450";"WompEye";"182185";"93016";"41944";"54509";"6171981";"35761";"68102";"0.5251094";"0.14512998";"1811";"3945";"0.4590621";"1.7710845";"21";"578";"140010";"41154";"9575.473";"10808.822";"64944.11";"245";"177"
"451";"nevadaballin";"283560";"148590";"68639";"75036";"8591983";"54757";"73691";"0.74306226";"0.17111196";"2775";"3598";"0.7712618";"1.9801714";"2758";"2660";"264445";"10202";"15279.962";"10801.108";"79350.336";"2488";"1007"
"452";"Abuse81";"462957";"222870";"128137";"121511";"8866849";"106333";"78419";"1.3559597";"0.20223767";"2975";"3144";"0.9462468";"3.1327274";"1802";"9296";"424938";"23219";"19043.1";"10787.877";"64009.203";"1370";"2332"
"453";"traceybrown69";"99604";"52009";"21635";"30949";"3428448";"18436";"48193";"0.38254517";"0.122671686";"924";"2441";"0.3785334";"1.7431327";"274";"1792";"92733";"3624";"5416.2456";"10764.689";"14749.36";"537";"644"
"454";"frency80";"862676";"501972";"174306";"233255";"10531375";"160712";"129277";"1.24316";"0.25022537";"5214";"6146";"0.84835666";"4.914891";"12890";"34424";"733289";"62684";"17956.643";"10752.966";"101673.516";"2913";"16476"
"455";"Am4deos";"292466";"141842";"81198";"76156";"9013168";"67402";"47958";"1.4054381";"0.1777037";"3437";"4698";"0.7315879";"1.9469247";"208";"20424";"232997";"30755";"12236.95";"10746.596";"47670.0";"3565";"4517"
"456";"Murke";"371528";"189112";"78517";"120166";"6063940";"67742";"78877";"0.8588308";"0.20432007";"2500";"3509";"0.71245366";"3.676105";"3888";"1471";"353718";"7612";"10596.893";"10724.945";"23168.734";"1299";"3540"
"457";"jdm9799";"189396";"80660";"42816";"67223";"3386308";"38300";"11295";"3.3908808";"0.23101875";"1634";"1864";"0.87660944";"3.3557963";"25";"1737";"173512";"9613";"4023.2915";"10724.832";"20581.426";"196";"4313"
"458";"Headhunter239";"297971";"170648";"54720";"84504";"5905534";"44708";"36525";"1.2240384";"0.19714367";"2763";"3668";"0.7532715";"3.0273738";"1033";"20782";"233442";"38841";"7887.052";"10715.656";"30800.672";"1362";"2511"
"459";"msstatedawg";"389228";"187202";"115307";"137621";"10088856";"99520";"113161";"0.8794549";"0.16290379";"3642";"5688";"0.6402954";"2.3147998";"4045";"2024";"359335";"20620";"18584.086";"10713.971";"97647.836";"1184";"2020"
"460";"Shatva";"419425";"172905";"115462";"143568";"8822296";"100775";"113367";"0.8889271";"0.20158702";"2609";"2908";"0.8971802";"2.8524888";"1982";"8699";"378002";"20546";"14874.408";"10706.613";"100571.22";"1967";"8229"
"461";"ROBO-33";"453191";"217741";"117366";"126334";"8065588";"98131";"98412";"0.99714464";"0.18054028";"3503";"5306";"0.660196";"3.3712928";"1636";"29127";"215362";"116719";"12700.336";"10704.316";"65634.55";"4313";"86034"
"462";"sumpacker";"310556";"167204";"57110";"91108";"5529327";"48475";"73808";"0.6567716";"0.16699791";"1835";"2208";"0.8310688";"3.3699145";"34";"4931";"302044";"3107";"9144.567";"10696.6";"50586.477";"323";"117"
"463";"FENthi";"458992";"161763";"133095";"186661";"9753375";"118064";"90496";"1.3046323";"0.15844831";"4233";"5199";"0.81419504";"2.8235888";"2192";"20698";"293963";"125029";"9891.021";"10683.538";"208732.67";"5014";"12096"
"464";"Zwahlen5";"257026";"183373";"45778";"57849";"5513331";"37509";"74537";"0.5032266";"0.15747035";"2048";"4601";"0.44512063";"2.7971401";"154";"481";"255927";"270";"7275.541";"10674.3125";"26376.566";"138";"56"
"465";"weehock";"953759";"364025";"283686";"330963";"17640385";"260155";"142941";"1.8200166";"0.15267502";"5956";"6165";"0.96609896";"3.2440076";"8355";"15359";"895124";"27238";"23671.244";"10658.938";"417454.16";"4526";"3157"
"466";"panget_Kayo";"230017";"106257";"64304";"71838";"7260566";"53685";"86293";"0.6221246";"0.23692694";"1727";"4790";"0.3605428";"1.9008188";"7968";"3066";"203200";"9904";"14898.588";"10631.851";"30909.826";"2394";"3485"
"467";"emachine76";"338204";"149108";"99265";"115239";"5682774";"87118";"67503";"1.2905797";"0.20419645";"2161";"3487";"0.6197304";"3.5708337";"5314";"7722";"317548";"4888";"9985.646";"10627.679";"28462.568";"1294";"1438"
"468";"RMT";"750640";"413930";"159047";"195916";"11914367";"120954";"97821";"1.236483";"0.13068877";"5004";"6158";"0.8126015";"3.7801757";"5843";"27239";"405272";"70967";"18689.688";"10625.265";"178417.25";"2968";"238351"
"469";"Caligula37ad";"439840";"204566";"97277";"164603";"9692973";"85503";"104398";"0.81900996";"0.17097904";"4216";"4485";"0.9400223";"2.7226322";"958";"6153";"421837";"7396";"18564.701";"10623.985";"69624.18";"1652";"1844"
"470";"BRICK-MONEY";"461256";"185573";"132483";"168047";"12741655";"122159";"117812";"1.0368978";"0.21269836";"3574";"11055";"0.3232926";"2.172038";"16602";"6385";"432393";"2712";"16113.597";"10615.635";"164766.98";"2621";"543"
"471";"Latemodel2X";"369775";"249718";"52465";"79994";"6755421";"44752";"65501";"0.6832262";"0.15881355";"2757";"3948";"0.69832826";"3.2842512";"1450";"6611";"329820";"30328";"9964.753";"10604.928";"89487.305";"153";"1413"
"472";"mfranklin1";"183435";"71244";"51228";"66374";"4035943";"44320";"44740";"0.99061245";"0.18264477";"1237";"2077";"0.5955705";"2.7270205";"4128";"8067";"131331";"7606";"5643.863";"10567.356";"26068.748";"1939";"30364"
"473";"johnnycees";"204830";"86669";"55375";"72828";"6294116";"45011";"40998";"1.0978829";"0.2327512";"1893";"3797";"0.4985515";"1.9525856";"1108";"2420";"195866";"1641";"9057.934";"10561.416";"26794.094";"3576";"219"
"474";"DARTHDAD61";"112526";"43938";"38394";"33093";"2967665";"34221";"32263";"1.0606887";"0.1873764";"1280";"2578";"0.49650893";"2.275041";"76";"14313";"78555";"15613";"3130.226";"10554.79";"2590.146";"550";"3419"
"475";"Maginot1936";"328421";"126016";"95223";"125801";"6344389";"84338";"74559";"1.1311579";"0.29157424";"2995";"3639";"0.8230283";"3.1059349";"3136";"9411";"242651";"64573";"13936.977";"10545.169";"21605.72";"4030";"4620"
"476";"the-Besu";"677890";"243418";"168003";"309147";"10392516";"153609";"145152";"1.0582631";"0.23589422";"6146";"5780";"1.0633218";"3.9137204";"12931";"11370";"405298";"232899";"23229.479";"10539.927";"97058.24";"5824";"9568"
"477";"more2me";"326704";"191679";"55264";"90723";"5360195";"46070";"69911";"0.6589807";"0.18358055";"2215";"2876";"0.7701669";"3.6570013";"2901";"15118";"295845";"7139";"9465.482";"10535.041";"41681.99";"3060";"2641"
"478";"hideto69";"157377";"72296";"45466";"42723";"5156343";"37629";"41430";"0.90825486";"0.20060559";"1395";"1709";"0.81626683";"1.8312631";"72";"1630";"144316";"10179";"8950.243";"10526.1045";"9448.306";"706";"474"
"479";"Waponniwoo";"318052";"174414";"71891";"91248";"5497924";"59331";"65553";"0.90508443";"0.19890586";"1895";"2981";"0.6356927";"3.4709682";"683";"5072";"305615";"5373";"8107.8433";"10518.575";"58144.39";"462";"847"
"480";"kimhau";"330405";"104811";"114868";"119031";"11195111";"99983";"49240";"2.030524";"0.16214874";"2577";"3237";"0.79610753";"1.7707998";"161";"2376";"324006";"3089";"14859.5";"10516.976";"52025.14";"363";"410"
"481";"hemi-06";"771262";"301466";"174563";"317152";"11788731";"160976";"71491";"2.251696";"0.1866799";"6435";"4609";"1.3961813";"3.92542";"6752";"28610";"663208";"68066";"14049.703";"10516.466";"268017.62";"1935";"2691"
"482";"caveman55";"397080";"172282";"101967";"135969";"10631675";"84833";"103825";"0.8170768";"0.15915942";"3549";"5477";"0.6479825";"2.2409263";"2782";"9545";"346261";"33124";"22303.727";"10509.617";"71402.12";"950";"4418"
"483";"IRON_BLOCK";"295112";"133085";"67965";"102255";"6427450";"56608";"80083";"0.7068666";"0.24305025";"2278";"3707";"0.6145131";"2.7548592";"15490";"2310";"263061";"12548";"14458.318";"10505.204";"41260.836";"183";"1520"
"484";"GuacLover";"398559";"177965";"103004";"122960";"8516448";"84000";"100452";"0.83622026";"0.24269548";"2032";"2605";"0.7800384";"2.8079243";"451";"1268";"395868";"752";"23063.582";"10474.48";"14437.762";"117";"103"
"485";"Radar9977";"291751";"121368";"92176";"83496";"7155563";"79588";"44861";"1.7741022";"0.18757497";"2021";"2098";"0.9632984";"2.4463568";"17";"895";"286606";"4088";"12743.423";"10473.632";"60386.0";"4";"141"
"486";"bgk2me";"163338";"66435";"44035";"63043";"4858629";"36731";"37665";"0.97520244";"0.15301527";"1535";"2320";"0.6616379";"2.0170875";"866";"9649";"137121";"14624";"6986.688";"10432.461";"45209.48";"735";"343"
"487";"quadracer51";"434605";"131388";"113787";"195829";"17622343";"95802";"34394";"2.7854278";"0.19219461";"4230";"6952";"0.608458";"1.4797294";"161";"2193";"428731";"3228";"12760.926";"10429.298";"129012.66";"192";"100"
"488";"Uncle_Remuss";"277057";"130140";"72688";"86923";"5557028";"60329";"74694";"0.80768204";"0.2006702";"2012";"2859";"0.70374256";"2.9914227";"324";"1108";"272522";"1409";"10659.778";"10414.845";"38959.37";"1076";"618"
"489";"remlapala";"326274";"147986";"63621";"124480";"5686819";"56882";"68262";"0.8332894";"0.22786953";"2596";"2684";"0.9672131";"3.4424236";"10076";"78947";"200868";"18521";"8849.926";"10400.416";"69307.35";"13311";"4551"
"490";"Oski1617";"317541";"137716";"88856";"97199";"9472080";"76443";"101042";"0.7565468";"0.17964518";"2177";"4516";"0.48206377";"2.0114336";"544";"2397";"292532";"19874";"14771.497";"10376.409";"113095.13";"679";"1515"
"491";"SKIMAN21";"393657";"192065";"86439";"143619";"9311162";"72174";"100279";"0.7197319";"0.16858098";"4490";"2522";"1.780333";"2.536678";"2883";"16091";"348081";"18846";"19894.277";"10364.417";"66513.336";"1985";"5771"
"492";"hardcorners";"191374";"84660";"45982";"72830";"5365068";"37271";"49102";"0.7590526";"0.1554454";"1852";"3366";"0.550208";"2.1402228";"502";"3711";"157513";"26755";"8768.3955";"10345.17";"47941.05";"1234";"1659"
"493";"teddy403";"396764";"170701";"83807";"146342";"6462477";"73602";"41731";"1.7637248";"0.23718229";"4271";"6080";"0.7024671";"3.683702";"297";"9336";"106940";"279040";"11152.159";"10340.924";"45980.688";"386";"765"
"494";"FEAR-UK";"306788";"120130";"97029";"101787";"8828449";"80286";"54997";"1.459825";"0.14045547";"3113";"4948";"0.62914306";"2.084996";"268";"977";"296865";"4340";"11689.448";"10335.401";"68751.07";"525";"3813"
"495";"MADMAN103";"440655";"229081";"61474";"173262";"9052662";"52607";"58471";"0.89971095";"0.21019082";"4647";"3021";"1.5382323";"2.9206104";"469";"6793";"419446";"8743";"15168.258";"10315.737";"25092.047";"1788";"3416"
"496";"tmkz77";"152947";"77426";"38823";"43771";"6105373";"33029";"60089";"0.549668";"0.09307758";"1244";"2558";"0.48631743";"1.5030727";"112";"394";"149386";"2976";"8040.467";"10300.245";"66192.24";"26";"53"
"497";"Rock-N-Roller-37";"195874";"98553";"43372";"68762";"5386114";"37332";"61066";"0.61133856";"0.19437908";"1975";"3840";"0.51432294";"2.1819887";"1132";"1541";"188165";"1216";"8212.911";"10294.621";"43247.598";"2745";"1075"
"498";"nemo20000";"431100";"208863";"86018";"149078";"7430438";"71549";"74309";"0.9628578";"0.19110757";"3557";"4026";"0.8835072";"3.481087";"2232";"10841";"206676";"194286";"12221.216";"10293.234";"51960.64";"5870";"11195"
"499";"Tommy_Rock_23";"233494";"133126";"34369";"73572";"5290927";"30145";"59990";"0.5025004";"0.1943088";"1856";"4139";"0.44841748";"2.6478612";"2830";"24464";"152899";"42489";"10608.224";"10292.653";"48369.156";"3414";"7398"
"500";"I-C--O-N";"278958";"111827";"95881";"80981";"6840956";"78174";"45013";"1.7366983";"0.19204602";"2316";"3751";"0.61743534";"2.4466581";"193";"82";"275584";"1117";"10592.577";"10282.818";"49532.523";"1594";"388"
"501";"bow2yersensei";"282068";"126584";"83347";"78753";"7232730";"72808";"96342";"0.7557244";"0.17109758";"1735";"2494";"0.6956696";"2.3399298";"5435";"2374";"272026";"1863";"10122.144";"10274.2";"118810.625";"165";"205"
"502";"ultraseven973580";"330141";"162543";"91791";"100685";"8203362";"77682";"71443";"1.0873283";"0.19718732";"3388";"6329";"0.5353136";"2.4146757";"4787";"16215";"250102";"49021";"13762.89";"10263.594";"67443.74";"3085";"6931"
"503";"KAISER__SOZE__";"427471";"225572";"106505";"140870";"9710632";"92519";"114709";"0.80655396";"0.2390912";"3354";"7324";"0.45794648";"2.6412556";"9835";"2810";"407868";"1880";"17345.467";"10257.844";"17022.79";"1213";"3865"
"504";"camvnyc";"843354";"360026";"197447";"298939";"13786585";"185200";"114517";"1.6172271";"0.1541074";"4668";"2312";"2.019031";"3.6703243";"193";"889";"839129";"2381";"16300.999";"10256.533";"353109.62";"97";"665"
"505";"TOKA256";"316729";"145084";"67029";"118942";"8027601";"56643";"58997";"0.96009964";"0.20553207";"2802";"5767";"0.48586786";"2.3673";"1031";"9083";"262608";"31225";"12488.475";"10251.433";"36702.29";"1702";"11080"
"506";"AFFEE52";"154922";"94023";"36644";"30434";"4502053";"29009";"51097";"0.5677241";"0.13938111";"1356";"1916";"0.70772445";"2.0646846";"24";"4477";"137194";"8702";"7620.657";"10250.184";"13564.247";"2164";"2361"
"507";"zoolander101";"346547";"151365";"81263";"129464";"9005770";"69313";"64919";"1.0676843";"0.18086576";"2758";"4467";"0.6174166";"2.3088331";"773";"4140";"331103";"5637";"13887.314";"10240.624";"105535.0";"4731";"163"
"508";"colsolo";"255571";"103273";"95771";"66679";"9095980";"76569";"77495";"0.9880508";"0.14731194";"2361";"4099";"0.57599413";"1.6858282";"32";"1077";"244516";"4803";"15617.982";"10239.075";"49385.504";"923";"4220"
"509";"Reeds_Wrath63";"781677";"235837";"44904";"516725";"18891715";"37824";"53399";"0.7083279";"0.14823204";"10552";"12773";"0.8261176";"2.4826024";"472";"14238";"459532";"246554";"10769.778";"10235.908";"50422.105";"1042";"59839"
"510";"slightly_fanatic";"318790";"180540";"77251";"77330";"7944754";"70181";"86310";"0.8131271";"0.16547076";"3205";"5900";"0.54322034";"2.407551";"5346";"10749";"253656";"37536";"14307.962";"10230.236";"116895.38";"6230";"5273"
"511";"mikeyb4real";"461874";"244184";"118575";"123920";"9446394";"100361";"74657";"1.3442945";"0.18172945";"3065";"5034";"0.6088598";"2.9336526";"5949";"8604";"399598";"26780";"15883.708";"10228.702";"102776.055";"7606";"13337"
"512";"modekim";"186964";"84485";"52858";"54917";"6135788";"45440";"83366";"0.54506636";"0.14751975";"1334";"2260";"0.5902655";"1.828264";"47";"149";"178503";"653";"11414.707";"10223.691";"15586.712";"281";"7331"
"513";"jspoto";"394616";"179752";"125379";"101414";"11164188";"101971";"114655";"0.88937247";"0.15476498";"2613";"4476";"0.58378017";"2.1207955";"469";"1294";"376859";"12865";"23083.113";"10223.47";"55039.617";"10";"3119"
"514";"mosimosi";"1000717405";"1000308862";"232778";"207421";"12572789";"211335";"165386";"1.2778288";"0.17556258";"4211";"7144";"0.5894457";"4775.6343";"15240";"3171";"1000682939";"3354";"24823.664";"10217.537";"165445.86";"9790";"2911"
"515";"sophiajarrin2";"1000456216";"1000178180";"148674";"156234";"10153629";"125900";"123616";"1.0184766";"0.15003273";"3288";"5814";"0.5655315";"5911.9126";"4191";"13972";"1000387417";"42927";"21996.668";"10215.035";"92900.44";"4148";"3561"
"516";"dread2000";"268483";"147151";"60609";"68583";"6331898";"53636";"74366";"0.72124356";"0.19262655";"2047";"3660";"0.55928963";"2.5440998";"94";"3537";"248210";"15518";"8226.262";"10213.183";"45835.277";"327";"797"
"517";"denDoop";"358782";"192546";"79767";"107983";"7550540";"66463";"99032";"0.6711265";"0.15617797";"2633";"3883";"0.67808396";"2.8510437";"3413";"14325";"306290";"24103";"14296.0";"10190.514";"46888.227";"4317";"6334"
"518";"bcdiamond";"161565";"86562";"41958";"42146";"5696234";"33024";"79124";"0.4173702";"0.13641027";"1267";"3277";"0.3866341";"1.7018086";"74";"519";"159891";"597";"10935.299";"10187.193";"25942.223";"365";"119"
"519";"lilgman7";"451832";"186713";"128812";"160431";"12254521";"111692";"150966";"0.73984873";"0.20631853";"3795";"7076";"0.53632";"2.2122383";"16047";"17942";"381245";"24284";"28278.81";"10179.937";"75767.516";"7036";"5278"
"520";"CasualRN";"813393";"358842";"209025";"268500";"21074590";"174425";"153753";"1.1344494";"0.15277752";"5765";"9261";"0.622503";"2.3157547";"1497";"7257";"775529";"24719";"40043.215";"10166.225";"210469.92";"755";"3636"
"521";"fudgie43";"208122";"95810";"54736";"66200";"6158681";"43018";"64611";"0.6657999";"0.18611214";"1744";"4074";"0.4280805";"2.0275965";"1283";"7947";"170360";"25294";"10511.822";"10157.842";"16451.277";"1079";"2159"
"522";"Corado13";"332267";"130139";"117197";"95191";"8052308";"104311";"87995";"1.1854197";"0.25220814";"2390";"5509";"0.43383554";"2.4758143";"42962";"43757";"209226";"24010";"14330.892";"10149.581";"83993.13";"4007";"8305"
"523";"darkness975";"260168";"135660";"60759";"79399";"6857950";"52852";"64566";"0.81857324";"0.18700452";"2585";"5386";"0.479948";"2.2762022";"5426";"5190";"229058";"10914";"11356.622";"10146.815";"68701.82";"4510";"5070"
"524";"SlayMeNot";"243590";"145144";"67769";"74764";"6722189";"55246";"86374";"0.63961375";"0.16992708";"1965";"5169";"0.3801509";"2.1742024";"202";"378";"241642";"1221";"11119.244";"10138.443";"27592.645";"136";"11"
"525";"FERE-FERE";"157969";"60462";"69151";"44396";"5393086";"58641";"74570";"0.78638864";"0.11187852";"1516";"4098";"0.36993656";"1.7574613";"7";"576";"155045";"1785";"10174.687";"10137.767";"14667.185";"188";"368"
"526";"yahduhright";"133129";"67123";"34005";"35761";"4045673";"28259";"24630";"1.1473407";"0.14477968";"1010";"1816";"0.5561674";"1.974391";"10";"657";"125360";"6765";"8069.075";"10135.541";"3409.1204";"60";"277"
"527";"jnbsalazar";"187881";"84740";"51190";"58585";"3916898";"39588";"26147";"1.5140551";"0.19021554";"1175";"1806";"0.6506091";"2.8780072";"145";"647";"183618";"2702";"8728.19";"10133.838";"1132.1946";"616";"153"
"528";"MackDaddy4Real";"822801";"310524";"247773";"285808";"17006662";"226447";"109494";"2.0681224";"0.21395782";"5802";"6623";"0.8760381";"2.902866";"2125";"10820";"789131";"12696";"19897.455";"10129.802";"414021.34";"3867";"4162"
"529";"blagueur";"2813418";"1894097";"421584";"584491";"18724539";"381456";"272860";"1.3979917";"0.26321957";"9603";"5796";"1.6568323";"9.01518";"67426";"9264";"2722702";"9955";"55451.8";"10129.592";"35264.58";"523";"3548"
"530";"fullaquitain";"342798";"162647";"105022";"95218";"7596583";"85668";"93812";"0.9131881";"0.20697883";"2834";"6210";"0.4563607";"2.7075174";"7648";"10175";"306575";"15432";"15297.14";"10125.755";"37824.902";"1615";"1353"
"531";"Buskid";"183168";"71092";"62155";"54234";"4406995";"52899";"44876";"1.1787815";"0.16660851";"1324";"1405";"0.9423488";"2.493781";"0";"3803";"165517";"11374";"8002.8843";"10120.74";"13425.411";"739";"1735"
"532";"XxGARGOLAxX";"287963";"132393";"64895";"108395";"6982518";"57608";"84312";"0.68327165";"0.1541622";"2362";"3518";"0.6714042";"2.4744341";"356";"324";"286542";"444";"9538.707";"10106.589";"103419.03";"195";"102"
"533";"captain_koole";"209396";"102917";"52566";"63888";"5282444";"41375";"71242";"0.580767";"0.19682866";"1622";"3014";"0.53815526";"2.3783991";"162";"2002";"205292";"1425";"12832.801";"10100.587";"15347.754";"429";"86"
"534";"BadDog187";"625415";"323567";"162534";"173467";"10335136";"148303";"135110";"1.0976464";"0.23295362";"3890";"7158";"0.5434479";"3.6308086";"21008";"14864";"563226";"17761";"22708.197";"10100.014";"75468.79";"3083";"5473"
"535";"Puffins";"198344";"83594";"63023";"54651";"4751175";"53723";"18174";"2.956036";"0.17283466";"1246";"1931";"0.6452615";"2.5047784";"53";"549";"195102";"1489";"7147.2344";"10097.32";"37274.906";"309";"842"
"536";"cady06";"688494";"244767";"176793";"296532";"16976615";"148625";"115700";"1.2845721";"0.20658588";"6989";"10440";"0.66944444";"2.433326";"885";"7678";"659268";"14721";"35037.785";"10095.734";"147249.56";"3902";"2040"
"537";"vinelx";"375772";"143789";"134065";"120095";"7663678";"126194";"116201";"1.0859976";"0.24281378";"2567";"7029";"0.3652013";"2.941971";"88546";"12679";"250120";"12393";"13197.319";"10094.001";"46010.703";"8095";"3939"
"538";"marsa102";"-99765724";"-99863551";"54850";"54076";"5280475";"-99951490";"-99934922";"-9.9951488E7";"0.19999081";"1721";"3030";"0.5679868";"-1133.5995";"1054";"1809";"-99780632";"9468";"8346.209";"10091.182";"57369.156";"1332";"1245"
"539";"thebohunk";"259566";"144886";"58982";"67190";"5567380";"50525";"64785";"0.7798873";"0.15171213";"2228";"3061";"0.7278667";"2.797359";"1600";"5879";"221778";"25391";"10797.886";"10079.999";"32360.998";"1275";"3643"
"540";"cysero1";"125910";"60496";"58722";"18335";"5457985";"40212";"52513";"0.76575327";"0.23420921";"1039";"6017";"0.17267741";"1.3841373";"406";"1249";"122711";"1256";"12601.482";"10079.477";"589.4855";"105";"183"
"541";"Glanville-";"275012";"141302";"53338";"92751";"4498094";"43378";"49524";"0.87589854";"0.26378992";"1940";"2341";"0.82870567";"3.6683803";"2484";"2542";"266358";"2570";"6989.437";"10054.64";"9365.67";"179";"879"
"542";"H82loose";"263117";"118024";"74625";"75900";"5985550";"60754";"54230";"1.1203024";"0.19028747";"1527";"2125";"0.71858823";"2.637522";"-1";"43";"260793";"1893";"10562.182";"10036.289";"35035.203";"257";"132"
"543";"jfrank43";"321081";"141469";"86117";"113091";"7692059";"75978";"75446";"1.0070513";"0.1803975";"2878";"3344";"0.86064595";"2.5045128";"3379";"3824";"302418";"4974";"10586.075";"10027.968";"79534.56";"814";"5672"
"544";"dockwatcher";"170290";"81457";"45450";"51412";"7541513";"39318";"72274";"0.5440131";"0.11233387";"1897";"3259";"0.58208036";"1.354821";"92";"4736";"155431";"8157";"11367.442";"10015.215";"114113.54";"1289";"585"
"545";"Notarzt1974";"840061";"308538";"152972";"396635";"11792753";"136209";"105530";"1.2907135";"0.19106692";"6208";"5462";"1.13658";"4.2741213";"49731";"74862";"473563";"219310";"14159.781";"10012.894";"143535.02";"6091";"16504"
"546";"sullykid5";"363274";"154582";"117290";"118370";"7778452";"95728";"60089";"1.5931035";"0.16885437";"3058";"7171";"0.42643982";"2.8021564";"27";"6332";"323121";"32851";"13482.574";"10012.691";"54354.652";"234";"709"
"547";"orangetakahiro";"187776";"94908";"38394";"68639";"4265938";"34004";"50316";"0.6758089";"0.15503132";"1631";"2470";"0.66032386";"2.641051";"2066";"11011";"126604";"35781";"7565.0166";"10007.131";"33934.668";"6297";"6017"
"548";"bature";"516039";"237964";"115674";"173463";"10196372";"102269";"118201";"0.8652126";"0.18057615";"2844";"2890";"0.98408306";"3.0366037";"310";"16275";"493299";"4590";"16248.615";"9988.16";"120049.914";"734";"831"
"549";"shironeko723";"226321";"104424";"61430";"66770";"4629905";"51798";"44884";"1.1540415";"0.28091368";"1962";"2022";"0.9703264";"2.9329457";"1628";"22096";"123078";"55691";"7588.5464";"9978.581";"12698.226";"12832";"10996"
"550";"SHETTMAN";"966751";"304543";"87482";"584132";"24240226";"76433";"36920";"2.0702329";"0.25009078";"11443";"14147";"0.80886406";"2.3929257";"12021";"176708";"434926";"279975";"8192.799";"9967.366";"76167.22";"528";"62593"
"551";"storm1956";"342031";"171754";"67196";"113169";"9954547";"53885";"111003";"0.48543733";"0.17787416";"2998";"5174";"0.57943565";"2.0615566";"143";"2341";"326321";"11168";"17684.975";"9956.662";"44919.414";"801";"1257"
"552";"themadspartan83";"294675";"152752";"57167";"96885";"5831014";"48568";"54490";"0.8913195";"0.19322522";"2402";"4131";"0.58145726";"3.0321484";"2215";"15436";"221458";"43538";"7914.9175";"9942.845";"53882.56";"4632";"7396"
"553";"maincity";"310409";"141986";"57210";"121758";"5125848";"48316";"40580";"1.1906358";"0.15987958";"2641";"3469";"0.7613145";"3.6334555";"189";"10402";"144601";"146817";"6037.4688";"9937.553";"57141.637";"1394";"7006"
"554";"Haholl1";"279490";"137360";"82720";"72118";"5166132";"68775";"37093";"1.8541235";"0.2273524";"1710";"3021";"0.5660377";"3.246026";"2636";"9697";"259680";"7101";"8374.501";"9930.889";"4891.142";"278";"98"
"555";"RonyTizzo";"117132";"49479";"36006";"33495";"2577384";"31179";"25952";"1.2014103";"0.20952907";"793";"1026";"0.77290446";"2.726765";"1";"581";"112502";"2033";"4063.7349";"9922.122";"2386.0156";"542";"1473"
"556";"black99bolt";"293648";"94191";"83891";"131801";"9302093";"66035";"71839";"0.9192082";"0.19243667";"3907";"4937";"0.7913713";"1.8940768";"941";"80293";"153494";"48082";"Infinity";"9921.964";"18709.154";"5642";"5196"
"557";"jyuubee3";"253866";"120354";"66512";"76595";"7192856";"58452";"76419";"0.7648883";"0.1865445";"2119";"3507";"0.60422015";"2.1176512";"1109";"4032";"231987";"12857";"12301.904";"9916.3125";"45465.285";"2111";"1770"
"558";"GorWillMarg";"289484";"150579";"69146";"83524";"7234609";"57987";"90153";"0.64320654";"0.15621218";"2773";"4466";"0.62091357";"2.4008262";"2124";"15485";"215065";"44674";"13164.081";"9916.304";"54306.133";"3816";"8320"
"559";"boris4u";"212739";"117894";"36985";"64024";"6661106";"28515";"78383";"0.36379063";"0.10805468";"2409";"4191";"0.5748032";"1.9162494";"33";"6451";"110845";"88606";"10525.132";"9915.926";"13770.477";"1298";"5506"
"560";"evansd3";"293901";"187799";"48436";"70986";"5031635";"42565";"66992";"0.63537437";"0.15919988";"2003";"2607";"0.7683161";"3.504638";"2117";"3812";"266641";"14556";"9336.235";"9911.645";"30287.922";"1289";"5486"
"561";"ZeldaJvR";"741167";"352999";"34521";"357910";"10291863";"30360";"26085";"1.1638873";"0.28248194";"6714";"7964";"0.8430437";"4.3208914";"3466";"9929";"434669";"246557";"8829.247";"9910.598";"44882.03";"353";"46193"
"562";"mandown55055";"167443";"102654";"23194";"44893";"3834230";"18118";"61337";"0.29538453";"0.13274008";"1107";"2457";"0.45054945";"2.620234";"284";"129";"166733";"114";"8131.1494";"9906.525";"13602.142";"75";"108"
"563";"Blowout1225";"283608";"135138";"79268";"90945";"8594286";"64769";"102495";"0.6319235";"0.15772314";"2666";"6229";"0.42799807";"1.979976";"1178";"6982";"244019";"28528";"18658.01";"9890.009";"32079.418";"1048";"1853"
"564";"AL_GAH-BOOR";"438415";"211397";"101057";"153695";"7684058";"88831";"113958";"0.7795065";"0.17481077";"3184";"4065";"0.78327185";"3.4233084";"5745";"6923";"414393";"7617";"15120.353";"9889.365";"57527.273";"1013";"2724"
