"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"47";"Takojizo";"688486";"301193";"165678";"259517";"16167931";"146981";"167233";"0.8788995";"0.15835848";"7215";"10384";"0.694819";"2.5550058";"12760";"31799";"429818";"165033";"28386.604";"15922.326";"184240.12";"27706";"21370"
"48";"IronHide_911";"369193";"127856";"85679";"167536";"6137393";"78357";"40269";"1.9458393";"0.22380581";"3093";"2065";"1.4978209";"3.6092818";"12567";"10000";"306012";"10149";"10756.699";"2069.1902";"44839.312";"27207";"3258"
"49";"NIGHTWING313";"358542";"135115";"79389";"162624";"3554209";"70000";"46388";"1.5090109";"0.2664638";"2899";"1123";"2.581478";"6.0526886";"20409";"6941";"295905";"4872";"8016.795";"1934.8545";"37474.543";"27000";"3415"
"50";"stalker02";"278958";"102853";"63780";"123286";"4552874";"56124";"42126";"1.3322889";"0.16998824";"2435";"2437";"0.9991793";"3.676245";"1154";"22530";"221570";"6290";"8356.039";"2438.939";"75393.18";"26935";"479"
"51";"EliasR991";"275198";"213440";"34764";"27787";"535077";"23349";"812";"28.754927";"0.89549786";"885";"64";"13.828125";"30.858885";"3414";"4257";"234555";"5945";"112.898445";"5.608683";"2960.258";"26923";"104"
"52";"elpesetas";"370042";"168888";"88293";"123937";"6160462";"75642";"79861";"0.94717073";"0.16695821";"2914";"3691";"0.78948796";"3.604035";"6686";"57547";"140962";"115804";"9473.67";"4227.854";"77083.13";"26794";"22249"
"53";"redsnappr";"504569";"213194";"114670";"188826";"7507329";"100226";"81169";"1.2347817";"0.1871232";"3522";"4667";"0.75466037";"4.0326114";"6362";"43686";"249368";"146309";"11003.881";"5148.1045";"92463.07";"26692";"32152"
"54";"XCLRA8";"154183";"77437";"37659";"44499";"1956206";"33256";"33202";"1.0016264";"0.25731927";"983";"853";"1.1524032";"4.7290416";"10305";"5457";"91816";"13753";"4429.1367";"901.33875";"14116.487";"26344";"6508"
"55";"GastNDorf";"279869";"194605";"55333";"30033";"665144";"45235";"21242";"2.1295075";"0.7105862";"753";"86";"8.755814";"25.24587";"5707";"7333";"229400";"11228";"68.41407";"35.889015";"1216.192";"26179";"22"
"56";"BOZMAC";"278043";"132178";"51481";"100365";"4555745";"42533";"42484";"1.0011533";"0.22385585";"2191";"3005";"0.7291181";"3.6618774";"14987";"17399";"173866";"36366";"5398.711";"3119.2917";"70447.29";"26163";"9262"
"57";"euki";"324046";"111729";"101551";"117757";"6222163";"90482";"44386";"2.0385256";"0.18677911";"2884";"3815";"0.7559633";"3.124759";"396";"68674";"155434";"50386";"6385.086";"2709.2666";"151005.61";"26053";"23103"
"58";"Archaic_Anger";"286991";"119094";"75123";"97172";"4808261";"66761";"36421";"1.8330358";"0.19823653";"2154";"3286";"0.6555082";"3.5812242";"4173";"16475";"149761";"73872";"5359.8677";"2263.7854";"127077.82";"25928";"16782"
"59";"Ace-Jury";"417211";"144815";"117519";"162227";"7052564";"105211";"52240";"2.013993";"0.18859321";"3215";"3329";"0.96575546";"3.549441";"1612";"30520";"233348";"96640";"7162.927";"4223.1562";"159509.7";"25706";"29385"
"60";"TK_N_SF";"359052";"141308";"91585";"133007";"5980695";"82720";"57283";"1.4440584";"0.2084645";"2788";"2373";"1.1748841";"3.6021097";"9";"43239";"219777";"55619";"6591.648";"3527.6953";"151275.14";"25661";"14747"
"61";"Mist_Shady";"429292";"206995";"72045";"161702";"7141861";"65913";"84491";"0.7801186";"0.24174923";"3222";"4735";"0.6804646";"3.6065557";"20953";"37130";"278951";"63332";"12409.065";"4696.9165";"54885.2";"25367";"3559"
"62";"Shooter-1963";"38042";"9088";"11254";"17904";"592087";"8372";"3185";"2.6285715";"0.29754302";"384";"258";"1.4883721";"3.8550417";"54";"3435";"1081";"7114";"1010.625";"1727.414";"1161.364";"25190";"1168"
"63";"COMCASTDISPLAY";"184073";"85182";"39332";"67475";"3298401";"32955";"37622";"0.8759502";"0.2374623";"2411";"1498";"1.6094793";"3.3484042";"1300";"18848";"102568";"16805";"7757.6016";"2973.0627";"16294.192";"24902";"19650"
"64";"A_Real_Chump";"339948";"111112";"91021";"141007";"3525738";"80646";"28031";"2.877029";"0.19596733";"2058";"1242";"1.6570048";"5.7851377";"5289";"28434";"144035";"117340";"5750.513";"2747.4114";"81612.35";"24809";"20041"
"65";"japancollecter";"277074";"214023";"34476";"29025";"591232";"26176";"898";"29.149221";"1.2964466";"930";"65";"14.307693";"28.118303";"2464";"13561";"227109";"9175";"130.50089";"27.993433";"3396.4338";"24765";"0"
"66";"schnzrs";"314370";"133383";"93889";"96692";"4174653";"85481";"56820";"1.5044174";"0.20914917";"1928";"3056";"0.6308901";"4.518268";"32698";"11838";"185759";"30453";"7771.6997";"1451.0448";"60803.85";"24748";"28874"
"67";"SirSkyshiver";"180259";"76606";"44956";"64136";"3728944";"37987";"45106";"0.8421718";"0.1867805";"1451";"1910";"0.7596859";"2.9004297";"1983";"36475";"75595";"26881";"6043.821";"3117.7063";"40002.426";"24385";"14940"
"68";"rcmm";"166106";"67025";"43280";"59097";"3365330";"34841";"25306";"1.3767881";"0.18071184";"1812";"1922";"0.942768";"2.9614809";"189";"38439";"36528";"57911";"5218.533";"4886.7847";"24988.285";"24370";"8669"
"69";"REDMIRAGE";"1290092";"547215";"279914";"507091";"18109661";"259135";"222308";"1.1656575";"0.18243098";"11388";"10236";"1.112544";"4.274267";"33669";"43916";"807096";"362835";"33712.496";"12994.27";"252079.34";"23984";"18592"
"70";"BDRbonD";"325932";"130180";"82068";"120601";"5467804";"71206";"39808";"1.788736";"0.17824133";"2803";"3134";"0.89438415";"3.576558";"1659";"71716";"119282";"88500";"8279.332";"2223.6";"75275.766";"23481";"21294"
"71";"kebap96";"814016";"238695";"239563";"368921";"12192123";"221026";"109513";"2.0182626";"0.19686298";"6555";"9519";"0.6886228";"4.005944";"47661";"63008";"399685";"251878";"18431.242";"3425.979";"140475.08";"23241";"28543"
"72";"Hazel78";"387824";"184079";"91385";"130061";"7577574";"81980";"68325";"1.1998537";"0.26568225";"3008";"6553";"0.4590264";"3.0708299";"20013";"6344";"333490";"2979";"20209.504";"1276.0374";"8278.794";"23175";"1823"
"73";"rscheel";"192344";"92864";"35462";"69442";"3444432";"29514";"51557";"0.5724538";"0.1993535";"1878";"2241";"0.8380187";"3.3505206";"730";"16203";"64481";"84174";"6391.6597";"4082.382";"28346.46";"23141";"3615"
"74";"KING_OF_WOLVES";"293578";"134616";"57487";"104260";"4704158";"49936";"42739";"1.1683942";"0.17787653";"2038";"2470";"0.8251012";"3.7444916";"214";"49003";"129032";"62354";"5880.174";"2813.4888";"79437.06";"23064";"29911"
"75";"castillo88";"355468";"134903";"115006";"117988";"6486412";"104605";"58561";"1.786257";"0.25571996";"2781";"4026";"0.6907601";"3.2881167";"29905";"27561";"181023";"76309";"10265.611";"3458.3174";"121515.18";"22406";"18264"
"76";"RIKO89000000";"104640";"40473";"34867";"33279";"18890051";"31375";"34682";"0.90464795";"0.16116692";"5468";"12836";"0.42598942";"0.33236542";"45353";"15653";"-1830";"16246";"26452.057";"15681.985";"118649.57";"22269";"6949"
"77";"sebastiansrun";"353925";"174499";"95504";"93510";"6358181";"81490";"59354";"1.3729488";"0.1855515";"2955";"3317";"0.89086527";"3.3398705";"1156";"31868";"224336";"52027";"11571.515";"7004.299";"81829.76";"22174";"22364"
"78";"Fireblade-RR2";"467655";"221690";"98332";"158236";"9744623";"84245";"84549";"0.99640447";"0.16418529";"5601";"7493";"0.7474977";"2.8794649";"1671";"19124";"106092";"287809";"13279.991";"9085.612";"89076.016";"22102";"30857"
"79";"phantoml0rd30";"438944";"185557";"80207";"185786";"7310614";"74009";"42408";"1.7451661";"0.2303751";"4420";"2951";"1.4977974";"3.602521";"6766";"38944";"277054";"91769";"8898.704";"4875.994";"147868.38";"21656";"2755"
"80";"p1tst0p";"1523040";"651544";"326943";"589624";"33884739";"280645";"387699";"0.72387344";"0.14806859";"13387";"18503";"0.7235043";"2.6968598";"28750";"123833";"984103";"279167";"65393.414";"36899.16";"306425.5";"21509";"85678"
"81";"LIRICO27";"189182";"72636";"55461";"63852";"3263806";"44927";"32775";"1.3707705";"0.19840957";"1863";"2089";"0.8918143";"3.477817";"647";"40435";"59708";"36750";"4187.2485";"2947.9617";"35130.312";"21464";"30178"
"82";"tybud";"436701";"174211";"115768";"155450";"6540052";"95284";"39060";"2.4394264";"0.26307058";"2917";"1874";"1.5565635";"4.006399";"8375";"30713";"245562";"69077";"7680.6636";"7814.3364";"115285.695";"21378";"61596"
"83";"the_mad_1";"358356";"125787";"86852";"150204";"4572711";"74737";"36178";"2.0658135";"0.20082133";"2729";"1716";"1.5903263";"4.702103";"63";"23711";"119560";"175898";"8253.476";"5000.7485";"61075.19";"21258";"17866"
"84";"xii_gloryFADES";"510124";"200975";"159293";"170778";"9292381";"142115";"79751";"1.781984";"0.19863555";"5131";"6602";"0.7771887";"3.293821";"32238";"27214";"208404";"198217";"12747.68";"4992.702";"166676.92";"21235";"22816"
