"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"46";"p1tst0p";"1523040";"651544";"326943";"589624";"33884735";"280645";"387699";"0.72387344";"0.14806859";"13387";"18502";"0.7235434";"2.6968603";"28750";"123833";"984103";"279167";"65393.414";"36899.16";"306425.5";"21509";"85678"
"47";"blagueur";"2813418";"1894097";"421584";"584491";"18724539";"381456";"272860";"1.3979917";"0.26321957";"9603";"5796";"1.6568323";"9.01518";"67426";"9264";"2722702";"9955";"55451.8";"10129.592";"35264.58";"523";"3548"
"48";"SHETTMAN";"966751";"304543";"87482";"584132";"24240226";"76433";"36920";"2.0702329";"0.25009078";"11443";"14147";"0.80886406";"2.3929257";"12021";"176708";"434926";"279975";"8192.799";"9967.366";"76167.22";"528";"62593"
"49";"mikel69x";"1782481";"970713";"269111";"577706";"22500918";"250053";"157150";"1.591174";"0.17914224";"12336";"15463";"0.7977753";"4.7530885";"19857";"286287";"744933";"654118";"16645.816";"8885.527";"240939.38";"19366";"57920"
"50";"Ingenera";"781467";"154486";"79007";"561559";"16503673";"73137";"31235";"2.341508";"0.1593759";"10380";"12523";"0.8288749";"2.8410656";"3344";"11112";"261589";"490705";"8952.871";"3090.0615";"215595.27";"5363";"9354"
"51";"xtreem13";"22601023511";"22600343908";"144267";"560756";"12050894";"130859";"72684";"1.8003825";"0.24330518";"12441";"5954";"2.0895197";"112527.87";"10970";"30508";"22600501645";"444635";"Infinity";"2522.5483";"49294.508";"29055";"6698"
"52";"tryfyn";"919690";"172457";"196599";"558425";"17607579";"142905";"20697";"6.904624";"0.34729278";"10887";"10377";"1.0491471";"3.1339571";"8539";"107546";"456428";"182485";"3890.211";"1142.4155";"87641.2";"128400";"36292"
"53";"Jephaze";"1284544";"408642";"361568";"552138";"23103337";"324204";"210379";"1.5410473";"0.19392261";"9699";"13677";"0.70914674";"3.3359962";"26377";"64129";"972047";"191918";"42685.11";"17678.219";"307402.44";"13365";"16708"
"54";"nitto420s";"804057";"148528";"125107";"551771";"47198969";"102038";"97684";"1.0445724";"0.20246997";"10538";"21688";"0.4858908";"1.0221287";"16703";"30487";"719128";"2670";"22002.19";"16078.323";"170553.42";"35017";"52"
"55";"viperhawk86";"-8543301";"-9526133";"477994";"550891";"28874472";"-9597491";"10234845";"-0.93772703";"0.23974395";"10140";"12470";"0.81315154";"-17.75264";"22759";"13996";"-8609621";"14622";"80877.31";"18166.03";"163684.83";"10352";"4591"
"56";"me-gusto-muito";"1772844";"1004716";"278143";"547282";"10274174";"275432";"170806";"1.6125429";"0.3298032";"7963";"676";"11.779586";"10.353206";"23000";"25511";"1711502";"5064";"29668.83";"1341.6097";"25663.916";"4543";"3224"
"57";"Neon_Watchman";"916045";"292970";"111138";"536165";"14892263";"99933";"65268";"1.5311178";"0.1714037";"10023";"11082";"0.9044396";"3.6906881";"5456";"12107";"291746";"573400";"12654.341";"5297.97";"190870.06";"7838";"25498"
"58";"ready20000000000";"1056424";"375124";"180542";"531387";"12825153";"165249";"52174";"3.1672673";"0.17659126";"8039";"6269";"1.2823417";"4.9422755";"1437";"12897";"863456";"166572";"10776.892";"7460.0522";"302700.38";"570";"11492"
"59";"opel_7-";"826906";"214707";"92675";"529785";"14120816";"84122";"39111";"2.1508527";"0.1800319";"10460";"9386";"1.1144258";"3.5135617";"3265";"15943";"245977";"534833";"8454.432";"1479.1904";"157200.67";"6100";"20788"
"60";"ROB_72-";"1593224";"745712";"376414";"526812";"18745005";"340517";"242311";"1.405289";"0.22796263";"11358";"15260";"0.7442988";"5.0996757";"14202";"12958";"1543644";"6002";"53720.332";"15785.801";"15647.978";"8889";"7529"
"61";"bigredreleif";"1333128";"516918";"320840";"524181";"18827917";"283577";"196622";"1.4422445";"0.12956613";"10335";"9405";"1.0988836";"4.2483554";"558";"8666";"461476";"853129";"31629.613";"20051.705";"281691.3";"1341";"7958"
"62";"Reeds_Wrath63";"781677";"235837";"44904";"516725";"18891715";"37824";"53399";"0.7083279";"0.14823204";"10552";"12773";"0.8261176";"2.4826024";"472";"14238";"459532";"246554";"10769.778";"10235.908";"50422.105";"1042";"59839"
"63";"garwar";"-2998609072";"-999460211";"-999602523";"508601";"25983378";"-999637374";"1000373014";"-0.99926466";"0.15400057";"10015";"13818";"0.72477925";"-6924.294";"80828";"73128";"-2998970338";"138778";"49366.215";"21160.756";"285578.0";"21056";"47476"
"64";"REDMIRAGE";"1290092";"547215";"279914";"507091";"18109661";"259135";"222308";"1.1656575";"0.18243098";"11388";"10236";"1.112544";"4.274267";"33669";"43916";"807096";"362835";"33712.496";"12994.27";"252079.34";"23984";"18592"
"65";"KENICHI526";"1181363";"467911";"237991";"502063";"12254054";"226245";"54483";"4.15258";"0.17855929";"8090";"3005";"2.6921797";"5.7843533";"5532";"67084";"861835";"237191";"15352.881";"2486.628";"400079.1";"5750";"3971"
"66";"I_DID_IT_JEJE";"1167148";"373124";"342375";"500633";"17370350";"321673";"178639";"1.8006874";"0.14803763";"7538";"7741";"0.973776";"4.031518";"82146";"84506";"921702";"46574";"25828.979";"6192.543";"364512.1";"19283";"12937"
"67";"PapaTheKiller";"957034";"345289";"136995";"499931";"14919690";"125183";"95384";"1.3124108";"0.19321017";"8770";"9725";"0.9017995";"3.8487422";"3610";"24601";"546919";"358914";"13346.758";"7261.2554";"194751.22";"5542";"17448"
"68";"umuskill";"880109";"297849";"140031";"476086";"12495322";"126711";"86452";"1.4656804";"0.19295847";"8139";"6289";"1.2941644";"4.2261047";"374";"12592";"845041";"10685";"18240.973";"12741.357";"178733.36";"332";"11085"
"69";"love-nectar";"1046352";"427886";"169061";"475148";"16172056";"159398";"104443";"1.5261722";"0.1912238";"9610";"12138";"0.79172844";"3.8820739";"17763";"16962";"759295";"220915";"16577.86";"6981.512";"144708.12";"5851";"25566"
"70";"Dsnuts27";"-29019780";"-19640530";"-9792217";"473424";"16681419";"-9807014";"10140659";"-0.9670983";"0.21279483";"7895";"4073";"1.9383746";"-104.378815";"5414";"43747";"-29085965";"10949";"31886.734";"9711.566";"241821.03";"3711";"2364"
