"RANK";"NAME";"PTS";"TS";"CS";"BS";"GT";"K";"D";"KDR";"GA";"W";"L";"WLR";"SPM";"DS";"TDS";"CTF";"ZS";"MW";"MD";"MF";"MRK";"COL"
"55";"djscheller";"800349";"335992";"140948";"334971";"16482314";"130019";"102462";"1.2689484";"0.19450541";"6973";"11997";"0.5812286";"2.9134831";"1720";"4839";"339290";"451740";"18681.332";"6739.0957";"345214.8";"739";"2021"
"56";"DIABLO_0002";"913613";"353568";"309585";"309883";"15887059";"281881";"129772";"2.1721249";"0.15468514";"6928";"6037";"1.1475899";"3.4504046";"5206";"7846";"882632";"10922";"19264.332";"11797.71";"342299.9";"2636";"4371"
"57";"BACS216";"380631";"67359";"131945";"193023";"10600696";"126182";"25478";"4.9525867";"0.1743974";"4120";"5870";"0.70187396";"2.1543736";"204";"12493";"347349";"13889";"3262.1824";"2162.855";"341864.5";"1417";"5279"
"58";"fernando81";"924986";"331594";"288386";"317875";"12621038";"266721";"68768";"3.8785627";"0.26695234";"5706";"4043";"1.4113282";"4.3973527";"1017";"32424";"829346";"35169";"10346.875";"4944.309";"339309.56";"6051";"20979"
"59";"jorgebena";"308537";"56919";"106105";"162881";"10197908";"100227";"67776";"1.4787978";"0.1809779";"3267";"7110";"0.45949367";"1.8152958";"4693";"19255";"251122";"24277";"8279.161";"2455.1736";"339063.8";"3769";"5421"
"60";"Ezra1977";"707483";"246995";"216051";"258783";"25738617";"183743";"178422";"1.0298226";"0.12813744";"6104";"14381";"0.42444894";"1.6492332";"85";"1372";"540462";"164689";"44161.67";"35718.387";"338661.62";"67";"808"
"61";"SARGENT_WARHAWK";"500996";"163311";"120000";"230444";"14862173";"102501";"58131";"1.7632761";"0.14164126";"6098";"9491";"0.64250344";"2.0225682";"178";"78235";"276887";"119996";"16341.11";"6824.7803";"336053.66";"9939";"15761"
"62";"Jaceanater99";"533999";"196231";"165503";"195339";"15322245";"143059";"89683";"1.595163";"0.13746005";"6170";"8846";"0.6974904";"2.0910735";"1257";"26845";"466394";"25335";"19347.174";"7719.773";"333612.9";"5015";"9153"
"63";"xtHe_OwNeRx";"791659";"255605";"129795";"421701";"11218918";"122706";"49722";"2.4678411";"0.19829924";"8054";"4445";"1.8119235";"4.2338786";"6650";"104926";"464284";"203004";"9113.93";"4262.538";"327891.5";"6250";"6545"
"64";"syoukyou";"469694";"105788";"161423";"208043";"12279948";"149198";"33946";"4.395157";"0.20347005";"3100";"3995";"0.77597";"2.2949317";"6114";"16335";"410592";"32898";"11320.74";"2739.7317";"318667.38";"925";"2830"
"65";"xXMETROIDxXPRIME";"359105";"108720";"118592";"140709";"10904310";"111305";"61447";"1.8113984";"0.16156945";"2933";"7344";"0.39937365";"1.9759434";"10630";"13665";"318831";"7184";"8059.3364";"3928.3289";"318110.25";"5112";"3683"
"66";"platinum-dragon";"751980";"175330";"237291";"367565";"19021100";"209400";"99098";"2.1130598";"0.1288421";"7205";"9947";"0.724339";"2.3720393";"2507";"35540";"527194";"159063";"32240.98";"4088.615";"317183.0";"8651";"19025"
"67";"Jakdoneit";"842409";"253305";"281911";"358087";"17093974";"259919";"131225";"1.9807125";"0.23014";"6687";"10232";"0.6535379";"2.9568632";"26601";"45946";"670969";"76062";"33691.246";"5411.9204";"316612.22";"8759";"14072"
"68";"poti0221";"542916";"165709";"140892";"249681";"10848549";"130231";"65553";"1.986652";"0.15297985";"4708";"4963";"0.9486198";"3.002702";"1618";"12532";"313917";"201482";"12226.356";"4592.213";"315911.94";"4627";"8740"
"69";"met78";"1267619";"532463";"277403";"468997";"15984885";"246510";"110935";"2.222112";"0.1883066";"9394";"9487";"0.9901971";"4.758066";"196";"63514";"373364";"800364";"21559.307";"4430.0654";"315345.06";"2992";"27189"
"70";"JINZO62";"906994";"273970";"176840";"470507";"14632833";"159959";"76210";"2.098924";"0.1813396";"8125";"10045";"0.8088601";"3.7190092";"7065";"24374";"321623";"531598";"12055.979";"3519.1958";"315332.06";"5327";"17007"
"71";"BigFitch1012";"550282";"173001";"171507";"221016";"9005594";"159567";"67015";"2.381064";"0.19556637";"4135";"5785";"0.7147796";"3.6662679";"13702";"51046";"292462";"153063";"7186.232";"1795.8706";"312565.97";"10861";"29148"
"72";"narutojn934";"1149866";"442696";"310914";"421272";"20585789";"274587";"235043";"1.1682415";"0.18102671";"6797";"7989";"0.85079485";"3.3514364";"6502";"10118";"899279";"230861";"35434.383";"19496.914";"311483.3";"663";"2443"
"73";"bxshooter32";"563165";"219250";"172411";"198126";"13047505";"158676";"110278";"1.4388727";"0.15177885";"3951";"6092";"0.64855546";"2.5897593";"10225";"21270";"522902";"3126";"17275.443";"4059.7893";"309019.84";"2873";"2769"
"74";"forestlawman";"669755";"318264";"175296";"195310";"12595331";"159863";"63164";"2.5309196";"0.17676975";"6007";"5491";"1.093972";"3.1904917";"2303";"8803";"633988";"19326";"10389.794";"6588.009";"308984.38";"1289";"4046"
"75";"killed_yormum";"950624";"307278";"274194";"385617";"13548977";"244435";"115248";"2.1209478";"0.16796732";"6522";"6212";"1.0499034";"4.209723";"1576";"751";"397420";"550713";"22305.193";"3124.4119";"308503.38";"54";"110"
"76";"Jephaze";"1284734";"408754";"361649";"552183";"23108564";"324275";"210431";"1.541004";"0.19389844";"9700";"13681";"0.7090125";"3.3357348";"26377";"64129";"972237";"191918";"42695.27";"17683.85";"307486.34";"13365";"16708"
"77";"TURRONON";"1055369";"323167";"320855";"451667";"16311406";"295945";"130256";"2.2720258";"0.20089824";"7770";"8769";"0.886076";"3.8820772";"21781";"25701";"959651";"26252";"26983.992";"9668.668";"306640.0";"8792";"13192"
"78";"p1tst0p";"1523040";"651544";"326943";"589624";"33884739";"280645";"387699";"0.72387344";"0.14806859";"13387";"18503";"0.7235043";"2.6968598";"28750";"123833";"984103";"279167";"65393.414";"36899.16";"306425.5";"21509";"85678"
"79";"SpocksTheater";"461971";"123753";"157667";"193232";"8978900";"147007";"65152";"2.2563698";"0.18951379";"3257";"4758";"0.68453133";"3.0870442";"12064";"29080";"282399";"98543";"8716.094";"2774.3074";"303142.7";"2705";"37180"
"80";"ready20000000000";"1056424";"375124";"180542";"531387";"12825153";"165249";"52174";"3.1672673";"0.17659126";"8039";"6269";"1.2823417";"4.9422755";"1437";"12897";"863456";"166572";"10776.892";"7460.0522";"302700.38";"570";"11492"
"81";"Carlos512";"1136346";"441152";"350503";"407060";"23739122";"314196";"245865";"1.2779208";"0.21724412";"8650";"13511";"0.6402191";"2.8720844";"15488";"28389";"1071840";"10509";"41574.605";"20846.295";"300765.97";"6761";"3359"
